Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
3 SERIES,2024,South America,Red,Diesel,Automatic,3.1,3446,102957,4380,Low
7 SERIES,2019,Asia,Black,Petrol,Automatic,2.7,175106,106847,317,Low
5 SERIES,2019,Europe,Black,Hybrid,Manual,4.2,93456,101237,2858,Low
5 SERIES,2022,Africa,Black,Petrol,Automatic,4.6,95525,30912,1885,Low
5 SERIES,2023,Europe,Blue,Diesel,Manual,2.3,76763,52405,8356,High
5 SERIES,2012,Europe,Silver,Electric,Manual,3.1,146354,46011,6518,Low
5 SERIES,2020,South America,Red,Electric,Automatic,1.8,54728,67314,3838,Low
3 SERIES,2022,Europe,Red,Petrol,Manual,1.8,149280,95302,4331,Low
7 SERIES,2020,Europe,Silver,Diesel,Automatic,4.2,66931,34131,5277,Low
7 SERIES,2014,Africa,Silver,Electric,Automatic,4.0,19844,116251,394,Low
5 SERIES,2022,Africa,Black,Hybrid,Manual,2.3,42554,42879,8258,High
7 SERIES,2021,Middle East,Black,Petrol,Automatic,2.9,80026,54211,5464,Low
3 SERIES,2019,Europe,Silver,Hybrid,Manual,3.5,184977,57807,567,Low
3 SERIES,2011,Asia,Grey,Electric,Automatic,1.7,146853,63136,4830,Low
3 SERIES,2015,Asia,Silver,Petrol,Manual,4.7,168242,91619,6558,Low
3 SERIES,2010,North America,Silver,Petrol,Automatic,3.5,71668,72634,2302,Low
7 SERIES,2015,Asia,Red,Petrol,Automatic,4.2,124357,75298,7385,High
3 SERIES,2014,Africa,White,Petrol,Manual,3.0,138499,116637,5860,Low
5 SERIES,2016,Europe,White,Petrol,Automatic,2.8,156671,106504,5532,Low
7 SERIES,2011,Asia,Red,Petrol,Manual,4.7,555,104265,9320,High
5 SERIES,2015,Africa,Red,Hybrid,Manual,4.1,61361,47515,8182,High
3 SERIES,2016,North America,Black,Electric,Automatic,3.5,35094,65573,4415,Low
3 SERIES,2011,North America,Silver,Hybrid,Automatic,3.8,117452,50640,6416,Low
7 SERIES,2012,Africa,Red,Electric,Manual,3.3,108577,92840,5181,Low
7 SERIES,2020,Africa,Red,Petrol,Automatic,4.1,186467,116807,6249,Low
3 SERIES,2014,Middle East,Blue,Diesel,Automatic,4.8,46854,103537,6885,Low
5 SERIES,2011,Asia,Grey,Diesel,Automatic,2.0,39125,89746,5888,Low
5 SERIES,2016,South America,Grey,Hybrid,Automatic,4.7,80041,42837,2944,Low
3 SERIES,2011,Europe,Black,Electric,Automatic,3.1,140077,101220,5219,Low
5 SERIES,2010,North America,White,Diesel,Manual,3.6,96590,57976,5006,Low
5 SERIES,2020,South America,White,Electric,Automatic,2.4,58040,114672,6632,Low
5 SERIES,2014,South America,Red,Electric,Manual,3.4,146229,57792,3985,Low
5 SERIES,2024,South America,White,Hybrid,Automatic,3.4,76378,46766,8495,High
3 SERIES,2017,South America,Blue,Diesel,Automatic,2.3,136339,107622,7485,High
7 SERIES,2010,Middle East,Grey,Electric,Manual,4.0,180019,71302,7033,High
3 SERIES,2019,Europe,Blue,Electric,Manual,1.6,13159,112583,9947,High
7 SERIES,2017,Middle East,Black,Electric,Automatic,3.4,91724,62204,5175,Low
3 SERIES,2010,North America,Black,Electric,Manual,3.2,191348,35121,6173,Low
7 SERIES,2015,South America,Blue,Diesel,Manual,2.0,111355,59587,9929,High
7 SERIES,2014,Europe,Silver,Diesel,Manual,2.2,180331,66597,8427,High
5 SERIES,2015,Europe,Red,Electric,Manual,2.3,114201,90028,3611,Low
7 SERIES,2024,Middle East,Blue,Diesel,Automatic,2.9,107270,71208,6301,Low
5 SERIES,2018,Europe,Black,Diesel,Automatic,3.5,180740,45013,3038,Low
5 SERIES,2012,South America,Silver,Petrol,Automatic,1.6,77547,84087,592,Low
3 SERIES,2019,Asia,Red,Petrol,Manual,3.3,20479,92409,4908,Low
3 SERIES,2022,Europe,Blue,Diesel,Automatic,3.4,122109,111117,665,Low
3 SERIES,2024,North America,Black,Petrol,Automatic,4.1,126513,42525,3722,Low
5 SERIES,2017,South America,Red,Petrol,Manual,3.6,109588,72331,2569,Low
3 SERIES,2018,Africa,Silver,Electric,Automatic,3.4,89460,108796,228,Low
5 SERIES,2024,Asia,Silver,Petrol,Automatic,3.8,63796,51437,2609,Low
3 SERIES,2012,Middle East,Red,Electric,Automatic,4.0,55517,101892,7999,High
5 SERIES,2012,Europe,Red,Hybrid,Automatic,4.1,13176,100445,5495,Low
7 SERIES,2024,Middle East,Black,Diesel,Manual,2.3,70081,43849,8917,High
7 SERIES,2014,Europe,Black,Electric,Manual,3.8,192267,80374,6835,Low
7 SERIES,2020,South America,Silver,Diesel,Automatic,1.9,165903,99272,1317,Low
5 SERIES,2011,South America,White,Petrol,Manual,3.1,47175,32534,1162,Low
5 SERIES,2016,Africa,Silver,Petrol,Manual,3.7,13493,119972,9506,High
5 SERIES,2023,Asia,Red,Electric,Manual,2.8,97831,115629,9794,High
5 SERIES,2024,South America,White,Diesel,Automatic,3.7,73799,113979,7280,High
5 SERIES,2018,Middle East,Grey,Hybrid,Automatic,2.0,134875,31153,2202,Low
5 SERIES,2021,Asia,Grey,Hybrid,Manual,1.6,194597,119447,908,Low
7 SERIES,2011,Asia,White,Hybrid,Manual,4.6,159386,45535,8178,High
5 SERIES,2014,Europe,Blue,Hybrid,Automatic,4.5,74511,57441,9366,High
5 SERIES,2022,Europe,Black,Petrol,Automatic,4.0,81307,119896,8441,High
7 SERIES,2018,Asia,Grey,Diesel,Manual,1.6,33211,32165,3269,Low
3 SERIES,2020,North America,Red,Electric,Manual,3.9,178310,96087,4982,Low
3 SERIES,2023,Middle East,Blue,Electric,Manual,2.1,42047,34264,3486,Low
3 SERIES,2023,Middle East,Blue,Hybrid,Manual,3.7,99442,106419,1083,Low
5 SERIES,2014,Europe,Grey,Petrol,Automatic,3.8,7738,93027,4600,Low
3 SERIES,2014,Europe,Red,Hybrid,Automatic,4.0,121342,40385,8304,High
5 SERIES,2022,Middle East,Silver,Petrol,Manual,3.3,91902,53172,3592,Low
5 SERIES,2012,Europe,White,Petrol,Manual,1.5,34519,91515,1385,Low
5 SERIES,2019,Asia,Silver,Petrol,Manual,4.1,86598,37938,1374,Low
3 SERIES,2022,Africa,Black,Diesel,Manual,4.3,93536,76379,2694,Low
7 SERIES,2023,South America,Silver,Diesel,Manual,2.5,80969,39772,6226,Low
7 SERIES,2010,Asia,White,Diesel,Automatic,2.0,184232,54676,8077,High
5 SERIES,2019,North America,Grey,Electric,Manual,1.7,49686,112200,5501,Low
7 SERIES,2019,South America,Silver,Electric,Manual,4.2,53648,92824,3420,Low
7 SERIES,2018,Middle East,Grey,Electric,Manual,3.5,146096,45027,5984,Low
7 SERIES,2014,Asia,Blue,Electric,Automatic,4.7,132782,88261,8740,High
5 SERIES,2022,South America,White,Electric,Automatic,1.6,173617,65936,2497,Low
5 SERIES,2019,Asia,White,Electric,Manual,1.7,35084,100699,8016,High
7 SERIES,2020,Asia,Grey,Hybrid,Manual,2.5,176383,40939,593,Low
7 SERIES,2012,Africa,Black,Electric,Manual,2.3,74365,116635,4156,Low
5 SERIES,2024,Europe,Blue,Electric,Manual,1.8,38690,39952,6149,Low
3 SERIES,2022,South America,White,Petrol,Automatic,3.6,146514,31486,3055,Low
7 SERIES,2015,Asia,Grey,Petrol,Manual,2.9,115474,90855,8001,High
5 SERIES,2024,North America,Blue,Hybrid,Automatic,3.3,80752,46642,101,Low
5 SERIES,2017,Europe,Red,Petrol,Manual,3.6,80151,64712,6296,Low
3 SERIES,2022,Europe,Blue,Hybrid,Automatic,3.1,163086,79183,3659,Low
3 SERIES,2010,Europe,Silver,Petrol,Manual,3.4,193252,87849,2729,Low
7 SERIES,2023,South America,Red,Petrol,Automatic,3.9,34598,74313,2745,Low
7 SERIES,2021,South America,Grey,Petrol,Manual,3.2,53664,40727,3777,Low
7 SERIES,2022,South America,Grey,Petrol,Manual,1.7,169565,89161,1952,Low
5 SERIES,2017,Africa,Black,Electric,Automatic,2.2,73574,70671,7679,High
3 SERIES,2017,South America,Blue,Hybrid,Manual,4.5,90319,61205,6485,Low
3 SERIES,2010,Africa,Silver,Petrol,Automatic,1.5,20792,62985,4002,Low
7 SERIES,2021,Europe,White,Petrol,Automatic,3.7,119887,114065,9593,High
7 SERIES,2024,Middle East,White,Petrol,Automatic,3.3,7624,59472,707,Low
5 SERIES,2011,Middle East,Blue,Diesel,Manual,2.5,155263,111804,2660,Low
5 SERIES,2017,North America,Black,Petrol,Automatic,4.1,103770,55524,5679,Low
5 SERIES,2010,North America,Blue,Petrol,Manual,4.4,132664,78114,3392,Low
3 SERIES,2018,Africa,Grey,Hybrid,Manual,2.3,20943,70323,6025,Low
5 SERIES,2013,Europe,Red,Electric,Manual,4.9,42383,116586,3110,Low
5 SERIES,2017,Europe,Blue,Hybrid,Automatic,3.6,30240,34725,3230,Low
5 SERIES,2015,Africa,White,Hybrid,Manual,2.4,190634,30002,5469,Low
7 SERIES,2022,North America,Blue,Hybrid,Automatic,3.2,173369,39019,8380,High
5 SERIES,2014,Asia,Red,Hybrid,Manual,4.2,118175,53462,8194,High
5 SERIES,2017,South America,Red,Hybrid,Manual,3.3,12969,108183,4282,Low
7 SERIES,2021,South America,Red,Diesel,Manual,2.3,99947,37753,5330,Low
3 SERIES,2011,Europe,Grey,Petrol,Manual,2.7,30350,48880,6975,Low
5 SERIES,2022,Africa,Blue,Hybrid,Automatic,4.8,17061,40919,4040,Low
7 SERIES,2016,Middle East,Blue,Electric,Automatic,4.9,24668,38193,1436,Low
3 SERIES,2012,Middle East,White,Hybrid,Automatic,1.9,149756,49348,7081,High
5 SERIES,2019,Middle East,White,Diesel,Manual,4.2,87506,101746,3433,Low
7 SERIES,2014,Africa,Red,Hybrid,Automatic,3.0,18058,117315,2553,Low
3 SERIES,2010,Africa,White,Electric,Automatic,4.1,97516,63159,1962,Low
7 SERIES,2012,Africa,Silver,Diesel,Automatic,1.5,16875,37830,9912,High
3 SERIES,2019,North America,Black,Petrol,Manual,3.0,20734,35720,6926,Low
7 SERIES,2022,South America,Grey,Diesel,Automatic,3.3,76425,81354,939,Low
5 SERIES,2015,South America,White,Diesel,Manual,4.6,50734,101086,5327,Low
3 SERIES,2010,Asia,Grey,Electric,Manual,1.5,102095,61454,6130,Low
3 SERIES,2014,North America,Black,Hybrid,Manual,4.7,46487,48595,4255,Low
3 SERIES,2024,South America,Grey,Hybrid,Automatic,3.3,199900,115563,5680,Low
5 SERIES,2016,South America,Red,Hybrid,Manual,2.7,47115,103738,4612,Low
3 SERIES,2016,North America,Grey,Hybrid,Automatic,4.1,5020,58250,8013,High
5 SERIES,2010,Middle East,Silver,Diesel,Automatic,4.1,76438,45811,4093,Low
3 SERIES,2015,Middle East,Blue,Petrol,Manual,3.4,58987,61936,3349,Low
3 SERIES,2023,Europe,Red,Hybrid,Automatic,3.6,39025,116146,6165,Low
3 SERIES,2010,Middle East,Red,Diesel,Manual,1.6,162957,115819,8476,High
7 SERIES,2017,Africa,Black,Petrol,Automatic,4.7,175735,53338,9737,High
5 SERIES,2019,Africa,Grey,Electric,Automatic,2.2,82482,68129,313,Low
3 SERIES,2015,Europe,Black,Diesel,Manual,4.3,174127,83119,2042,Low
7 SERIES,2015,Africa,Black,Petrol,Manual,5.0,147129,99134,1162,Low
7 SERIES,2015,North America,Black,Diesel,Manual,2.7,25844,76535,5794,Low
3 SERIES,2012,Africa,Grey,Hybrid,Manual,4.2,131326,65529,6695,Low
5 SERIES,2015,Asia,Blue,Electric,Automatic,2.5,29419,75239,9974,High
7 SERIES,2015,North America,Red,Petrol,Manual,4.6,162825,92995,6474,Low
7 SERIES,2012,South America,Grey,Electric,Manual,2.9,159080,108649,5225,Low
3 SERIES,2017,Africa,Black,Diesel,Manual,4.2,128464,85905,1992,Low
5 SERIES,2017,North America,White,Electric,Automatic,4.0,95507,85489,8883,High
5 SERIES,2024,Europe,Blue,Petrol,Automatic,2.4,169795,110706,6353,Low
7 SERIES,2018,South America,Blue,Diesel,Manual,2.7,3100,83931,4989,Low
3 SERIES,2018,North America,Silver,Diesel,Automatic,3.3,7651,45289,6630,Low
5 SERIES,2012,Africa,Grey,Hybrid,Automatic,2.3,6156,98758,3928,Low
3 SERIES,2016,North America,White,Petrol,Automatic,4.9,7506,40272,9162,High
7 SERIES,2024,North America,Grey,Hybrid,Automatic,2.0,172544,90263,7591,High
7 SERIES,2021,Asia,Blue,Electric,Automatic,2.8,184735,89419,826,Low
5 SERIES,2019,North America,Red,Diesel,Automatic,3.7,124353,76301,9751,High
5 SERIES,2023,Asia,Red,Petrol,Automatic,3.3,129966,66372,5880,Low
5 SERIES,2013,South America,White,Diesel,Manual,3.1,167524,61487,5413,Low
5 SERIES,2015,Asia,Silver,Diesel,Automatic,4.0,142377,76854,5142,Low
5 SERIES,2023,North America,Blue,Electric,Manual,2.4,133140,97573,7554,High
5 SERIES,2016,Middle East,Blue,Petrol,Manual,4.0,162432,30318,1766,Low
7 SERIES,2012,Middle East,White,Hybrid,Automatic,4.3,114731,90567,9886,High
3 SERIES,2021,South America,Red,Hybrid,Manual,2.9,77718,110136,9338,High
5 SERIES,2013,Middle East,Blue,Electric,Manual,2.5,129607,41087,5838,Low
5 SERIES,2023,Europe,Silver,Diesel,Manual,4.0,181497,96794,3850,Low
7 SERIES,2023,Middle East,Blue,Electric,Manual,3.4,91362,89179,3029,Low
5 SERIES,2024,Africa,Red,Electric,Automatic,5.0,145226,106308,9735,High
3 SERIES,2021,North America,Red,Electric,Automatic,3.3,194755,114302,5017,Low
3 SERIES,2015,Asia,White,Electric,Manual,2.1,60996,82879,1538,Low
5 SERIES,2016,Asia,Grey,Petrol,Manual,4.5,174217,68776,2198,Low
7 SERIES,2011,Middle East,Grey,Hybrid,Manual,2.6,75599,48799,8322,High
3 SERIES,2023,Asia,Blue,Hybrid,Automatic,3.3,37680,112837,8173,High
7 SERIES,2016,Asia,White,Hybrid,Automatic,4.0,73339,79739,616,Low
5 SERIES,2011,Africa,Grey,Petrol,Automatic,5.0,171653,67723,5139,Low
7 SERIES,2020,Middle East,White,Electric,Manual,2.1,174646,87620,7672,High
5 SERIES,2015,Africa,Red,Petrol,Automatic,2.5,69381,59477,9852,High
5 SERIES,2012,Africa,Silver,Electric,Manual,4.3,17437,44405,9622,High
7 SERIES,2023,Middle East,Red,Electric,Automatic,2.2,80753,95824,7442,High
7 SERIES,2024,South America,White,Diesel,Automatic,3.2,5430,71042,4287,Low
7 SERIES,2020,Africa,White,Electric,Manual,1.6,78991,95207,7844,High
3 SERIES,2012,Africa,Blue,Hybrid,Manual,2.2,15809,35096,5843,Low
3 SERIES,2020,Middle East,Black,Diesel,Automatic,4.0,193482,90511,991,Low
7 SERIES,2018,North America,Black,Electric,Automatic,1.7,40648,65826,1639,Low
7 SERIES,2011,South America,White,Petrol,Automatic,2.4,156362,100351,6069,Low
5 SERIES,2019,North America,Red,Electric,Automatic,2.4,138177,106916,3210,Low
3 SERIES,2020,Europe,White,Diesel,Manual,4.3,136321,92127,8041,High
7 SERIES,2011,North America,Black,Electric,Automatic,1.6,122488,36719,8881,High
7 SERIES,2013,South America,Silver,Hybrid,Manual,3.7,150576,34028,9365,High
3 SERIES,2016,Africa,Red,Petrol,Automatic,2.2,56986,59366,4814,Low
3 SERIES,2021,Africa,Silver,Hybrid,Manual,2.6,142334,30564,9353,High
5 SERIES,2015,Africa,Black,Petrol,Automatic,3.8,121859,66521,8988,High
7 SERIES,2012,Europe,White,Diesel,Manual,3.5,130593,74598,5078,Low
5 SERIES,2017,Asia,Black,Petrol,Manual,5.0,83249,31616,8054,High
7 SERIES,2019,South America,Blue,Petrol,Manual,1.8,74676,41514,9853,High
7 SERIES,2023,South America,Red,Hybrid,Manual,3.8,14707,36103,775,Low
3 SERIES,2019,Middle East,White,Diesel,Manual,4.0,16747,37545,956,Low
3 SERIES,2018,Middle East,White,Electric,Automatic,3.1,107151,37446,5000,Low
3 SERIES,2012,Asia,Grey,Electric,Automatic,1.6,180314,96474,5803,Low
7 SERIES,2021,Europe,Red,Electric,Manual,3.1,65302,76459,6300,Low
5 SERIES,2017,North America,Red,Hybrid,Automatic,1.7,176146,54924,193,Low
3 SERIES,2010,Asia,Black,Hybrid,Automatic,3.5,148516,77147,9265,High
7 SERIES,2010,Africa,Grey,Petrol,Automatic,3.1,112979,66302,411,Low
3 SERIES,2018,South America,Black,Electric,Automatic,3.0,131674,43517,5597,Low
5 SERIES,2017,Africa,White,Hybrid,Manual,4.9,141458,38784,7122,High
5 SERIES,2023,Middle East,Silver,Diesel,Automatic,3.5,191018,37919,5442,Low
7 SERIES,2024,South America,Red,Hybrid,Automatic,2.9,137536,32347,4096,Low
3 SERIES,2010,Middle East,Black,Diesel,Manual,2.7,123674,70739,3771,Low
3 SERIES,2010,Europe,Silver,Hybrid,Manual,2.0,113518,93180,7827,High
5 SERIES,2023,Europe,Blue,Petrol,Manual,4.8,50300,64457,3417,Low
7 SERIES,2014,Middle East,Silver,Diesel,Manual,1.7,159747,74638,6217,Low
3 SERIES,2014,North America,White,Hybrid,Automatic,2.6,173433,63261,5951,Low
5 SERIES,2020,North America,Black,Electric,Automatic,4.8,83307,69173,3720,Low
7 SERIES,2012,Europe,Black,Hybrid,Manual,4.2,70049,49219,9358,High
5 SERIES,2015,North America,Grey,Diesel,Manual,4.5,130647,59012,6964,Low
7 SERIES,2011,South America,Red,Petrol,Automatic,2.0,132702,38256,5794,Low
5 SERIES,2020,North America,Black,Petrol,Automatic,4.8,178980,80332,9985,High
5 SERIES,2018,Middle East,Blue,Diesel,Automatic,3.8,92603,85689,2447,Low
5 SERIES,2014,Africa,Silver,Hybrid,Manual,3.8,198677,69544,9507,High
7 SERIES,2020,Europe,Grey,Diesel,Manual,2.6,54776,80828,9982,High
5 SERIES,2013,North America,Blue,Hybrid,Manual,2.2,181887,58949,6072,Low
3 SERIES,2023,Europe,Silver,Petrol,Manual,4.2,41780,53674,3126,Low
7 SERIES,2022,Middle East,Red,Petrol,Automatic,2.8,9896,84972,1476,Low
7 SERIES,2013,Asia,Black,Hybrid,Manual,4.1,44982,103664,4628,Low
5 SERIES,2016,Middle East,White,Diesel,Manual,3.5,57949,53739,5701,Low
5 SERIES,2023,Europe,White,Petrol,Manual,1.7,56121,36050,7232,High
7 SERIES,2010,Middle East,Grey,Diesel,Automatic,1.8,13764,59211,9972,High
3 SERIES,2017,Asia,Grey,Petrol,Automatic,4.9,166408,72229,3005,Low
5 SERIES,2011,Asia,Blue,Petrol,Automatic,4.3,118768,114054,8558,High
7 SERIES,2014,Middle East,Red,Diesel,Automatic,1.7,119571,53558,7185,High
5 SERIES,2024,Middle East,Silver,Petrol,Manual,1.9,195548,91509,5519,Low
5 SERIES,2018,Africa,White,Petrol,Manual,2.9,168391,30606,7647,High
3 SERIES,2024,Europe,Silver,Petrol,Automatic,2.0,140925,44387,6992,Low
5 SERIES,2012,Asia,White,Diesel,Automatic,4.4,129255,75357,9476,High
7 SERIES,2023,Europe,Blue,Electric,Manual,2.9,41472,63709,1931,Low
3 SERIES,2016,South America,Black,Diesel,Automatic,2.8,67615,57463,5883,Low
5 SERIES,2015,Africa,White,Petrol,Automatic,4.4,129037,78580,4750,Low
7 SERIES,2010,South America,Black,Hybrid,Manual,1.8,181671,78739,9394,High
7 SERIES,2013,Europe,Blue,Diesel,Manual,2.0,183450,31851,4423,Low
3 SERIES,2017,Africa,Grey,Diesel,Automatic,4.4,191220,55924,649,Low
3 SERIES,2023,Africa,Red,Diesel,Manual,2.5,115702,99668,6300,Low
7 SERIES,2020,North America,Silver,Petrol,Automatic,2.5,39018,49546,4994,Low
7 SERIES,2010,South America,Grey,Electric,Manual,2.4,19134,31746,8992,High
7 SERIES,2024,South America,Black,Diesel,Automatic,2.6,83356,55752,9439,High
5 SERIES,2016,Asia,Black,Petrol,Manual,4.8,155809,55324,3426,Low
5 SERIES,2020,Asia,Grey,Electric,Manual,3.9,67751,56408,640,Low
7 SERIES,2017,North America,Grey,Petrol,Automatic,3.6,77637,66863,1008,Low
5 SERIES,2010,Africa,Blue,Diesel,Manual,2.7,108413,83806,4131,Low
7 SERIES,2014,North America,Silver,Petrol,Automatic,4.3,195455,45767,7269,High
7 SERIES,2021,South America,Red,Electric,Automatic,1.6,119156,116480,5351,Low
5 SERIES,2021,South America,Black,Electric,Automatic,2.7,184282,70635,7433,High
5 SERIES,2012,Asia,Red,Diesel,Automatic,2.2,164358,59325,7517,High
3 SERIES,2012,South America,Black,Electric,Manual,4.9,151173,46910,8814,High
7 SERIES,2023,Middle East,Silver,Electric,Manual,4.3,74076,87745,2661,Low
3 SERIES,2022,North America,Black,Diesel,Automatic,2.4,1881,90631,8952,High
3 SERIES,2011,Europe,Silver,Diesel,Manual,2.4,129631,96849,2485,Low
7 SERIES,2012,Middle East,Silver,Petrol,Automatic,2.7,57513,33396,5252,Low
5 SERIES,2020,South America,Silver,Electric,Manual,4.4,12600,57167,5972,Low
7 SERIES,2010,Asia,Red,Diesel,Automatic,3.9,47888,114204,1545,Low
3 SERIES,2012,North America,Black,Electric,Automatic,1.9,52801,90791,6885,Low
3 SERIES,2017,Africa,White,Electric,Automatic,3.8,77562,75881,7371,High
5 SERIES,2016,Middle East,Black,Hybrid,Manual,1.8,199054,97802,4579,Low
3 SERIES,2016,Middle East,White,Diesel,Manual,3.7,146007,81294,6196,Low
5 SERIES,2015,South America,Red,Diesel,Automatic,2.3,116023,41181,6330,Low
5 SERIES,2016,South America,White,Diesel,Manual,4.2,99525,62042,8686,High
5 SERIES,2017,Asia,Red,Hybrid,Manual,3.2,46046,112177,6034,Low
7 SERIES,2016,Europe,Red,Hybrid,Manual,4.2,189062,50651,2150,Low
7 SERIES,2010,Asia,Red,Diesel,Automatic,2.6,105911,111688,2976,Low
5 SERIES,2015,South America,Blue,Diesel,Automatic,4.9,50875,44033,134,Low
3 SERIES,2019,Asia,Grey,Petrol,Automatic,2.0,83679,114138,3552,Low
3 SERIES,2014,Middle East,White,Electric,Manual,3.2,178995,44846,4285,Low
7 SERIES,2020,Africa,Silver,Petrol,Automatic,4.4,81667,102961,9079,High
3 SERIES,2011,Europe,Silver,Hybrid,Automatic,3.1,143586,119212,4730,Low
5 SERIES,2024,Africa,Grey,Diesel,Manual,4.8,130479,87450,8542,High
5 SERIES,2024,Asia,Black,Electric,Automatic,1.8,175679,59878,5357,Low
3 SERIES,2014,South America,Black,Hybrid,Manual,4.2,7295,73473,3969,Low
3 SERIES,2022,North America,Blue,Petrol,Automatic,4.5,179087,54151,4321,Low
5 SERIES,2019,Asia,Grey,Electric,Automatic,4.6,162033,44360,2394,Low
3 SERIES,2015,South America,Silver,Diesel,Manual,2.1,21191,86894,2581,Low
5 SERIES,2012,North America,Black,Electric,Manual,2.1,110165,53742,4693,Low
3 SERIES,2018,Africa,Red,Hybrid,Automatic,4.3,29466,40274,1467,Low
5 SERIES,2022,South America,Blue,Diesel,Automatic,3.4,177557,56216,5936,Low
5 SERIES,2014,Africa,Blue,Electric,Manual,3.9,122709,49545,4028,Low
3 SERIES,2021,Africa,Black,Hybrid,Automatic,2.5,38877,65629,5617,Low
3 SERIES,2012,North America,Red,Diesel,Automatic,2.7,12370,80030,5592,Low
7 SERIES,2012,Asia,White,Electric,Automatic,3.0,105469,91360,3977,Low
5 SERIES,2024,Middle East,Silver,Petrol,Automatic,2.2,123535,90566,2819,Low
5 SERIES,2020,Asia,Black,Hybrid,Automatic,1.8,53080,81793,2524,Low
3 SERIES,2022,Middle East,Grey,Electric,Automatic,3.7,93552,43080,8085,High
3 SERIES,2013,North America,White,Petrol,Automatic,4.6,167910,66063,963,Low
5 SERIES,2012,Africa,Red,Electric,Automatic,4.3,114604,63912,2160,Low
7 SERIES,2012,South America,Red,Electric,Automatic,2.1,114896,81725,3141,Low
7 SERIES,2010,Europe,Blue,Electric,Manual,2.5,106455,45268,3076,Low
5 SERIES,2015,Asia,Red,Petrol,Manual,4.0,54466,88185,1980,Low
7 SERIES,2016,Asia,White,Hybrid,Manual,4.8,37235,39094,1470,Low
5 SERIES,2024,Asia,Silver,Diesel,Automatic,3.3,8876,48187,2320,Low
3 SERIES,2022,Asia,Black,Hybrid,Automatic,2.2,13088,96887,4807,Low
5 SERIES,2015,Europe,Black,Electric,Manual,2.7,179487,74831,290,Low
5 SERIES,2017,Europe,Red,Hybrid,Automatic,3.4,5375,61739,3950,Low
5 SERIES,2011,Africa,Black,Diesel,Automatic,4.4,128464,83828,5861,Low
3 SERIES,2022,Asia,Silver,Diesel,Manual,2.9,64844,97548,5358,Low
3 SERIES,2020,Europe,Blue,Hybrid,Manual,4.4,183759,94760,8792,High
5 SERIES,2014,Asia,Grey,Diesel,Manual,3.7,75607,112991,7209,High
5 SERIES,2020,Europe,Black,Diesel,Manual,4.9,93765,73610,5530,Low
3 SERIES,2023,South America,Silver,Diesel,Automatic,1.6,83052,67574,5285,Low
3 SERIES,2015,Middle East,Blue,Petrol,Manual,1.6,39038,84489,7558,High
7 SERIES,2018,Asia,Black,Electric,Manual,4.0,166456,82756,9100,High
3 SERIES,2017,South America,Grey,Electric,Automatic,3.3,20840,72900,9733,High
5 SERIES,2021,Asia,White,Diesel,Manual,4.4,58038,116652,9075,High
7 SERIES,2015,Asia,White,Petrol,Manual,1.8,88261,31281,8834,High
3 SERIES,2024,Europe,Red,Diesel,Automatic,2.8,127615,96769,885,Low
3 SERIES,2021,Asia,Blue,Diesel,Automatic,1.6,49384,38468,593,Low
7 SERIES,2010,Africa,Red,Electric,Manual,1.8,116802,76841,1388,Low
7 SERIES,2011,Middle East,Red,Petrol,Automatic,4.9,155243,66101,6567,Low
7 SERIES,2016,North America,Red,Petrol,Automatic,3.9,20749,108862,2064,Low
5 SERIES,2018,Europe,Silver,Diesel,Automatic,2.2,166591,64141,5275,Low
7 SERIES,2010,Europe,Black,Hybrid,Automatic,2.8,90427,89583,2400,Low
3 SERIES,2021,Asia,Silver,Electric,Manual,3.3,77570,75260,9992,High
3 SERIES,2011,Europe,White,Electric,Manual,5.0,94141,48363,9398,High
3 SERIES,2020,Europe,Red,Diesel,Manual,4.8,191343,95507,1098,Low
5 SERIES,2019,North America,Silver,Hybrid,Automatic,3.1,119825,54192,9983,High
7 SERIES,2012,Europe,White,Hybrid,Automatic,3.9,193066,98737,1338,Low
5 SERIES,2014,Africa,Grey,Hybrid,Manual,1.8,49570,111745,5407,Low
7 SERIES,2016,Asia,Silver,Diesel,Manual,2.2,197984,84442,701,Low
5 SERIES,2020,South America,White,Hybrid,Automatic,3.0,91456,76730,6489,Low
7 SERIES,2015,Africa,Grey,Diesel,Automatic,4.4,162677,67242,5331,Low
5 SERIES,2013,Africa,White,Diesel,Automatic,2.6,60128,31037,544,Low
7 SERIES,2011,Africa,White,Petrol,Automatic,2.5,45005,116494,997,Low
5 SERIES,2013,North America,Grey,Electric,Manual,2.2,134901,98826,2903,Low
7 SERIES,2011,Africa,White,Electric,Manual,3.9,81413,72988,9073,High
7 SERIES,2021,Middle East,Black,Diesel,Manual,2.4,105265,109198,5233,Low
5 SERIES,2014,Africa,Black,Diesel,Manual,4.7,55437,79823,8066,High
7 SERIES,2015,Asia,Black,Diesel,Automatic,1.6,3652,54301,9732,High
5 SERIES,2021,Middle East,Silver,Electric,Automatic,3.8,182349,63744,2896,Low
7 SERIES,2015,Africa,Silver,Diesel,Manual,3.0,112800,76495,8067,High
7 SERIES,2015,Asia,Red,Hybrid,Manual,4.9,130613,91784,241,Low
7 SERIES,2023,Africa,White,Electric,Automatic,4.2,35260,67810,7809,High
7 SERIES,2022,North America,Blue,Diesel,Automatic,4.9,69910,50965,7054,High
