Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
M3,2011,North America,Silver,Hybrid,Automatic,2.3,32817,63724,961,Low
M5,2019,Africa,Silver,Electric,Manual,3.3,179348,44524,9848,High
M3,2013,North America,Blue,Petrol,Automatic,3.9,4990,35874,8837,High
M5,2017,Africa,Silver,Electric,Manual,3.8,82323,55167,6093,Low
M5,2021,Africa,Red,Electric,Automatic,2.3,176207,32965,9064,High
M5,2011,North America,Blue,Diesel,Manual,3.2,188174,49501,9849,High
M5,2010,Asia,Red,Hybrid,Automatic,3.5,112264,79716,4983,Low
M3,2011,South America,Black,Hybrid,Automatic,2.9,59963,60062,1177,Low
M3,2017,Europe,Black,Diesel,Automatic,4.6,14010,62717,7981,High
M3,2023,Asia,White,Hybrid,Automatic,4.3,178563,55753,2700,Low
M5,2014,Middle East,White,Hybrid,Automatic,2.1,31790,35433,5396,Low
M3,2017,Asia,Black,Petrol,Automatic,2.3,149223,64281,1195,Low
M3,2021,South America,Grey,Hybrid,Manual,2.7,76969,70512,9551,High
M3,2021,Europe,Black,Diesel,Manual,2.0,132224,65912,2357,Low
M3,2016,North America,Red,Diesel,Manual,2.3,30680,39365,3350,Low
M5,2010,North America,White,Petrol,Automatic,5.0,164197,81657,9102,High
M5,2016,South America,Blue,Hybrid,Automatic,4.8,188787,102914,3658,Low
M5,2010,South America,Blue,Electric,Manual,4.2,25264,44357,436,Low
M5,2017,North America,Blue,Petrol,Manual,2.5,127941,68546,1901,Low
M5,2024,Asia,White,Petrol,Manual,4.4,6340,69946,4109,Low
M3,2011,Africa,White,Hybrid,Manual,1.9,110503,101761,4404,Low
M3,2017,Europe,Blue,Petrol,Automatic,4.0,61587,64121,4753,Low
M5,2023,Africa,White,Electric,Automatic,3.7,175767,88296,8278,High
M5,2019,South America,Black,Diesel,Automatic,2.5,46560,95856,3305,Low
M3,2019,Middle East,Grey,Petrol,Manual,2.6,53002,71037,8543,High
M5,2020,South America,Blue,Hybrid,Automatic,1.9,162951,105144,6267,Low
M5,2018,Europe,Silver,Petrol,Manual,4.3,87664,85496,6766,Low
M3,2014,Middle East,Grey,Petrol,Manual,3.1,22176,35967,200,Low
M3,2011,Middle East,Red,Electric,Automatic,2.2,194756,59234,9891,High
M5,2020,North America,Grey,Hybrid,Manual,3.4,36189,31927,4842,Low
M3,2018,North America,White,Electric,Automatic,3.4,100655,98849,5148,Low
M5,2012,North America,Red,Electric,Manual,3.4,133626,117442,297,Low
M5,2010,Africa,Blue,Electric,Manual,3.4,9247,60086,2332,Low
M3,2010,South America,Blue,Petrol,Manual,4.9,133357,37563,4421,Low
M3,2022,Europe,Black,Hybrid,Manual,4.2,132285,104270,2876,Low
M3,2019,Africa,Red,Electric,Manual,2.5,117790,79257,4539,Low
M3,2013,Asia,Red,Diesel,Manual,2.8,132956,58003,5940,Low
M3,2014,Middle East,Silver,Electric,Manual,3.7,129246,112250,3908,Low
M3,2010,Asia,Black,Diesel,Automatic,4.0,56627,41225,2845,Low
M3,2021,North America,Blue,Diesel,Automatic,2.3,157231,72391,4405,Low
M5,2020,South America,Blue,Petrol,Manual,2.1,88231,95957,3440,Low
M5,2021,Europe,Blue,Hybrid,Automatic,4.3,126281,72811,5262,Low
M5,2023,North America,Grey,Diesel,Manual,4.5,5764,104505,2337,Low
M5,2018,Africa,Black,Diesel,Manual,1.9,168274,112295,1248,Low
M3,2019,Asia,Blue,Electric,Automatic,2.3,123687,91041,705,Low
M3,2015,Europe,Blue,Hybrid,Manual,3.7,55923,55392,6237,Low
M5,2018,Europe,Red,Hybrid,Manual,4.5,199612,56754,6904,Low
M3,2020,South America,Black,Electric,Manual,2.5,30182,95788,303,Low
M3,2010,Europe,Red,Petrol,Manual,4.4,109595,78367,7288,High
M5,2015,South America,Grey,Petrol,Manual,3.3,7548,105166,2295,Low
M5,2014,North America,Red,Diesel,Manual,3.2,64909,94236,8279,High
M5,2010,North America,Black,Electric,Automatic,4.0,120699,76675,3285,Low
M5,2016,Middle East,Blue,Diesel,Manual,2.6,65970,30240,7870,High
M3,2012,Africa,Blue,Diesel,Manual,2.5,25148,35582,1732,Low
M3,2015,Europe,Blue,Hybrid,Manual,2.1,69387,47869,3491,Low
M3,2012,Asia,Grey,Electric,Manual,2.4,101415,62252,9054,High
M3,2011,Europe,Black,Electric,Manual,4.0,188968,83364,1050,Low
M5,2011,South America,Red,Electric,Manual,2.0,188586,41101,2491,Low
M3,2011,Middle East,Silver,Hybrid,Manual,2.7,134491,91263,9566,High
M5,2018,Europe,Red,Diesel,Manual,3.5,79826,92378,2384,Low
M5,2020,Middle East,Blue,Electric,Manual,3.4,165813,116833,2622,Low
M5,2014,Asia,Blue,Hybrid,Automatic,3.8,157578,97534,5064,Low
M5,2024,Middle East,Black,Petrol,Automatic,2.6,114800,111965,2187,Low
M3,2012,Middle East,White,Petrol,Manual,4.9,199921,63993,8015,High
M3,2024,Europe,Silver,Electric,Automatic,3.5,4495,110455,463,Low
M3,2014,Asia,Red,Electric,Manual,4.7,154196,63469,3667,Low
M3,2011,North America,Red,Diesel,Automatic,4.0,65149,83026,1786,Low
M5,2014,Asia,White,Petrol,Automatic,3.9,4971,92700,4181,Low
M3,2023,Africa,Black,Hybrid,Automatic,4.4,39570,108402,5298,Low
M5,2015,Asia,Red,Electric,Automatic,3.8,91692,74100,3040,Low
M3,2011,Asia,Red,Petrol,Automatic,2.7,146304,73460,7187,High
M3,2011,Asia,Black,Petrol,Manual,1.6,12271,48661,9266,High
M3,2023,Middle East,Grey,Petrol,Automatic,4.7,131690,101536,7277,High
M3,2020,South America,Red,Diesel,Automatic,1.6,84035,87807,1186,Low
M3,2014,North America,Red,Diesel,Automatic,1.9,192511,115982,8656,High
M5,2020,Africa,Blue,Petrol,Automatic,4.3,37206,97343,286,Low
M5,2010,Asia,Red,Diesel,Manual,4.1,2369,114411,9626,High
M5,2013,Europe,Black,Electric,Automatic,4.7,148457,113002,4725,Low
M3,2010,Europe,Blue,Electric,Automatic,3.1,147920,118387,8763,High
M3,2021,South America,Black,Petrol,Manual,3.6,73817,95983,3534,Low
M5,2011,Asia,Grey,Diesel,Manual,4.7,174162,115035,8201,High
M5,2016,Europe,Silver,Diesel,Manual,2.7,24944,100240,7781,High
M3,2014,Africa,Red,Petrol,Manual,3.1,9839,32503,2895,Low
M3,2015,Middle East,White,Diesel,Automatic,3.8,163522,42381,6396,Low
M5,2013,Middle East,White,Petrol,Automatic,3.4,98170,119904,5350,Low
M3,2019,North America,Silver,Electric,Automatic,2.8,76509,81876,5080,Low
M3,2023,Africa,Grey,Petrol,Manual,3.2,189998,89449,8255,High
M3,2012,Europe,Grey,Electric,Manual,2.2,151154,103746,5768,Low
M3,2012,North America,Red,Petrol,Automatic,4.5,13512,57215,7102,High
M3,2016,Middle East,Blue,Diesel,Automatic,3.1,27129,88012,721,Low
M3,2013,Africa,White,Diesel,Automatic,2.7,45567,49247,3246,Low
M5,2016,Asia,Blue,Hybrid,Automatic,2.7,195855,104611,7280,High
M5,2022,South America,Red,Hybrid,Manual,1.9,123890,31722,2083,Low
M3,2011,Africa,Blue,Hybrid,Manual,3.1,17760,50796,4122,Low
M5,2021,Middle East,Silver,Hybrid,Manual,2.1,108530,42191,6943,Low
M3,2023,North America,White,Petrol,Manual,3.8,180528,68939,4845,Low
M3,2013,Asia,Red,Electric,Automatic,3.9,178688,93921,1582,Low
M5,2016,Asia,Blue,Petrol,Automatic,1.9,72250,101798,1513,Low
M5,2010,Asia,Black,Diesel,Manual,4.9,179408,99179,4023,Low
M3,2012,Asia,Grey,Hybrid,Automatic,4.9,151315,118705,2885,Low
M5,2013,North America,White,Petrol,Manual,2.0,137294,63107,6935,Low
M5,2022,South America,Blue,Electric,Automatic,4.1,23601,34134,1559,Low
M5,2013,Africa,Blue,Hybrid,Manual,3.8,2722,61214,7438,High
M3,2016,Europe,Blue,Diesel,Manual,4.4,178198,39766,6274,Low
M3,2015,North America,Black,Hybrid,Manual,2.6,157028,34033,5124,Low
M3,2016,North America,White,Electric,Automatic,1.8,48675,115654,6876,Low
M5,2020,Asia,Red,Diesel,Automatic,4.6,45170,85404,8010,High
M3,2012,Africa,Black,Hybrid,Manual,4.3,75060,54946,7826,High
M5,2021,North America,Black,Petrol,Manual,4.7,101331,77286,8779,High
M3,2020,Middle East,Grey,Petrol,Automatic,4.0,29719,33685,5098,Low
M5,2019,Middle East,Red,Petrol,Automatic,3.9,174678,89346,2740,Low
M5,2023,South America,Blue,Petrol,Automatic,1.9,17992,35429,3000,Low
M5,2011,South America,Blue,Petrol,Manual,3.4,90931,69785,9573,High
M3,2011,Europe,Red,Electric,Manual,1.9,37463,45675,2813,Low
M3,2023,Africa,White,Petrol,Automatic,4.2,81127,34941,2152,Low
M3,2023,Europe,Silver,Diesel,Manual,3.2,115738,118475,1621,Low
M5,2015,Middle East,Grey,Diesel,Automatic,2.9,155333,70882,7440,High
M5,2013,Europe,Grey,Diesel,Automatic,4.5,144005,99786,6228,Low
M5,2019,South America,Grey,Electric,Automatic,4.8,69201,85668,8333,High
M5,2017,South America,Grey,Petrol,Automatic,4.5,124068,77592,6299,Low
M5,2019,North America,Silver,Petrol,Manual,2.9,113871,119006,874,Low
M3,2021,South America,Blue,Petrol,Manual,3.8,105452,64933,9742,High
M3,2015,North America,Silver,Diesel,Manual,5.0,113206,67927,9013,High
M5,2022,Asia,Grey,Petrol,Automatic,4.8,109601,46523,1403,Low
M3,2023,Europe,White,Hybrid,Automatic,2.9,2413,81673,7253,High
M5,2017,Africa,Black,Diesel,Automatic,1.6,194001,55872,1948,Low
M5,2019,Africa,Red,Diesel,Manual,3.8,53453,68994,7500,High
M5,2018,Asia,Blue,Hybrid,Automatic,3.5,66857,51613,4102,Low
M3,2024,North America,Grey,Diesel,Manual,2.2,68108,52161,5156,Low
M3,2014,Africa,White,Hybrid,Manual,2.7,15427,54364,1077,Low
M3,2020,Europe,Grey,Diesel,Automatic,1.8,118683,108309,1789,Low
M5,2018,North America,Black,Diesel,Automatic,2.9,151076,117710,9156,High
M3,2019,Africa,Blue,Electric,Automatic,4.2,179120,55796,8821,High
M3,2016,South America,Silver,Diesel,Automatic,2.9,177681,65330,1454,Low
M5,2010,Middle East,Silver,Petrol,Manual,3.9,182155,118913,8024,High
M5,2016,Africa,Grey,Diesel,Manual,2.0,180239,51306,8839,High
M3,2012,North America,Grey,Hybrid,Manual,2.3,172564,53645,7116,High
M3,2016,Africa,Black,Diesel,Manual,2.7,50789,107025,9475,High
M3,2021,North America,Red,Electric,Manual,3.9,40358,72314,5023,Low
M5,2023,North America,Grey,Petrol,Automatic,4.1,24624,112163,9607,High
M5,2019,Europe,Silver,Petrol,Automatic,2.2,69230,76834,492,Low
M5,2024,Asia,Grey,Hybrid,Automatic,2.3,13308,119773,6216,Low
M3,2011,North America,White,Petrol,Automatic,4.5,124560,90331,1676,Low
M3,2016,Africa,Blue,Electric,Manual,4.2,19348,60613,7662,High
M5,2017,Africa,Blue,Petrol,Manual,4.1,156593,63072,9157,High
M3,2019,Africa,Blue,Hybrid,Automatic,1.9,190259,72353,7464,High
M3,2024,North America,Blue,Hybrid,Automatic,4.8,7400,97626,2753,Low
M5,2015,North America,White,Electric,Automatic,2.8,161989,63156,6008,Low
M3,2014,Europe,White,Electric,Manual,4.4,152310,53093,7068,High
M5,2013,Middle East,Grey,Electric,Automatic,3.4,99689,82756,6305,Low
M3,2021,North America,Silver,Electric,Manual,3.6,181195,52389,9450,High
M5,2011,Asia,Grey,Diesel,Manual,2.2,128755,56099,1928,Low
M5,2013,Europe,Black,Electric,Manual,2.4,118942,108900,2838,Low
M5,2016,Middle East,Red,Electric,Manual,3.4,21846,73961,7657,High
M5,2021,Middle East,White,Hybrid,Automatic,4.8,183096,106138,2616,Low
M3,2022,Asia,Red,Hybrid,Automatic,3.2,157714,31694,1208,Low
M3,2017,Europe,Grey,Hybrid,Automatic,4.6,115901,101616,4377,Low
M3,2017,Middle East,Red,Electric,Automatic,4.6,34486,96768,3739,Low
M5,2023,Africa,Silver,Hybrid,Manual,1.9,157830,111796,8069,High
M5,2018,Africa,Red,Petrol,Manual,2.5,185510,69595,6025,Low
M3,2024,Europe,White,Petrol,Automatic,1.8,30299,62957,4311,Low
M5,2021,South America,Red,Hybrid,Manual,3.6,137636,32542,4773,Low
M5,2010,South America,Silver,Electric,Manual,3.4,148759,54175,9235,High
M3,2010,Africa,White,Diesel,Automatic,2.6,46188,71564,6134,Low
M3,2021,Europe,Black,Hybrid,Automatic,3.2,122237,110076,8063,High
M3,2014,Middle East,Blue,Petrol,Manual,2.5,183825,67736,610,Low
M3,2014,Africa,Black,Electric,Manual,4.3,138551,61632,8524,High
M5,2010,South America,Silver,Hybrid,Manual,3.2,176846,96859,2513,Low
M5,2017,Europe,Grey,Hybrid,Manual,2.1,163385,114964,1842,Low
M3,2023,Asia,Grey,Electric,Manual,4.9,14629,85710,6551,Low
M3,2014,Europe,Blue,Diesel,Manual,5.0,44273,53170,3846,Low
M5,2016,Middle East,White,Petrol,Manual,3.2,134522,84623,6287,Low
M5,2021,Europe,White,Diesel,Manual,4.2,192904,78020,6842,Low
M3,2014,North America,Blue,Hybrid,Manual,3.9,185698,39678,6795,Low
M5,2024,Africa,White,Petrol,Manual,4.1,129618,46134,4014,Low
M5,2013,Middle East,Blue,Diesel,Automatic,4.8,34876,68186,3689,Low
M3,2024,Africa,White,Electric,Manual,4.5,167136,117617,1810,Low
M5,2019,Africa,Black,Hybrid,Manual,2.2,169970,60865,5721,Low
M3,2010,Europe,Silver,Diesel,Manual,2.5,89226,118839,5265,Low
M3,2012,Middle East,Red,Diesel,Manual,3.5,152804,101984,453,Low
M5,2017,Africa,White,Hybrid,Manual,1.5,88448,63449,8224,High
M3,2016,North America,Red,Diesel,Automatic,1.7,33749,36340,6291,Low
M5,2021,South America,Blue,Hybrid,Automatic,4.5,114144,48310,3500,Low
M3,2012,North America,Red,Diesel,Automatic,5.0,102509,49860,7575,High
M3,2024,Middle East,Grey,Petrol,Manual,4.6,39288,33953,7711,High
M5,2016,Europe,Red,Hybrid,Manual,2.5,33120,68074,646,Low
M3,2019,Africa,Silver,Electric,Automatic,1.8,14272,111212,2728,Low
M5,2017,Middle East,Blue,Hybrid,Manual,2.1,98677,106713,6663,Low
M5,2023,Europe,Red,Petrol,Manual,2.2,89788,68631,1663,Low
M5,2014,Europe,Blue,Petrol,Automatic,2.4,25135,30525,5892,Low
M3,2015,Europe,White,Petrol,Automatic,2.7,29978,58163,4986,Low
M5,2014,Asia,Blue,Hybrid,Automatic,2.5,161674,70756,6596,Low
M3,2011,South America,White,Petrol,Manual,4.2,51120,88902,7775,High
M5,2024,Europe,Blue,Diesel,Manual,2.2,186289,36087,8248,High
M5,2015,Middle East,White,Diesel,Automatic,4.3,42739,46841,1416,Low
M5,2018,Africa,Blue,Hybrid,Automatic,1.7,72565,53106,173,Low
M3,2015,Middle East,Red,Electric,Manual,5.0,42553,87084,2686,Low
M3,2021,North America,Black,Petrol,Manual,1.9,107772,96233,3567,Low
M3,2011,Africa,Silver,Hybrid,Automatic,4.6,100666,46737,562,Low
M3,2010,Asia,Blue,Diesel,Automatic,3.1,25865,85955,2001,Low
M3,2010,Middle East,Grey,Hybrid,Manual,4.4,93339,94583,5564,Low
M5,2022,Africa,Silver,Hybrid,Manual,4.7,195697,47249,9594,High
M5,2019,Europe,Silver,Electric,Manual,4.4,78019,87999,6069,Low
M5,2015,North America,Red,Diesel,Manual,2.2,65050,69109,9334,High
M5,2021,Asia,White,Petrol,Automatic,3.0,1125,63009,5187,Low
M5,2022,Africa,Blue,Petrol,Automatic,3.8,88107,110775,4921,Low
M5,2022,Middle East,Grey,Diesel,Automatic,4.7,78884,109992,9389,High
M3,2024,Middle East,Grey,Hybrid,Manual,4.1,34356,52804,2407,Low
M3,2010,North America,Black,Electric,Automatic,2.6,9653,102100,7769,High
M5,2010,South America,White,Diesel,Automatic,3.9,54883,66684,6034,Low
M3,2012,North America,Silver,Hybrid,Manual,1.5,16005,93810,3953,Low
M3,2014,North America,Blue,Petrol,Manual,2.0,47709,105493,6423,Low
M5,2023,South America,Blue,Diesel,Automatic,3.5,166824,108641,3682,Low
M5,2021,Middle East,Silver,Hybrid,Automatic,4.3,50894,107070,3776,Low
M5,2015,Africa,Grey,Petrol,Manual,4.6,44987,33351,2387,Low
M5,2020,Asia,White,Petrol,Automatic,3.3,64520,47319,8690,High
M5,2014,Africa,White,Electric,Automatic,2.7,190151,71871,1284,Low
M3,2017,Middle East,Red,Diesel,Manual,4.9,63933,62906,5389,Low
M5,2023,Asia,Silver,Hybrid,Automatic,4.4,23900,66374,9599,High
M5,2024,Middle East,Grey,Diesel,Manual,2.7,1789,115425,192,Low
M5,2016,Middle East,Black,Diesel,Manual,4.3,93366,43574,3011,Low
M5,2022,South America,Blue,Hybrid,Manual,2.0,178016,55995,9583,High
M3,2012,Europe,Blue,Electric,Manual,5.0,97688,114948,4057,Low
M3,2023,Asia,Red,Hybrid,Automatic,2.0,51969,56664,8635,High
M3,2011,Europe,Black,Diesel,Manual,2.7,175697,117679,6898,Low
M5,2017,South America,Black,Hybrid,Automatic,3.9,70695,34853,2523,Low
M5,2019,Africa,Black,Petrol,Automatic,4.5,171067,82394,8888,High
M5,2019,South America,Red,Hybrid,Automatic,3.9,157178,103062,4006,Low
M5,2011,North America,Grey,Electric,Manual,3.3,33908,34408,995,Low
M5,2015,Europe,Blue,Petrol,Automatic,4.9,146022,109232,8420,High
M3,2013,North America,Grey,Diesel,Manual,4.1,84689,78760,2252,Low
M5,2013,South America,White,Hybrid,Manual,2.9,122537,110373,5402,Low
M3,2011,Asia,Black,Petrol,Manual,3.8,84482,75356,9469,High
M3,2018,Africa,Black,Hybrid,Manual,4.9,103439,87336,4831,Low
M3,2014,Asia,Red,Electric,Manual,1.8,74993,61772,7338,High
M3,2011,North America,Black,Hybrid,Automatic,2.7,167885,73319,7382,High
M3,2014,North America,Black,Hybrid,Automatic,2.6,95153,42370,2675,Low
M3,2018,South America,White,Diesel,Automatic,3.8,75240,100921,9600,High
M5,2012,South America,Silver,Electric,Manual,4.6,82977,43062,717,Low
M5,2023,Europe,Silver,Petrol,Automatic,2.7,36126,56815,6867,Low
M3,2010,Asia,Silver,Petrol,Automatic,1.7,166036,82067,5245,Low
M3,2017,Asia,Red,Hybrid,Manual,2.1,89084,40552,2715,Low
M5,2011,Middle East,Blue,Diesel,Automatic,2.6,163230,59571,5954,Low
M5,2020,Asia,Red,Hybrid,Automatic,4.6,62563,70006,9520,High
M3,2021,Africa,Silver,Electric,Automatic,1.7,72026,118433,2595,Low
M3,2015,Middle East,Blue,Hybrid,Manual,1.9,12101,34375,1423,Low
M3,2021,Europe,Blue,Electric,Automatic,2.3,118499,98181,3057,Low
M5,2023,Asia,Grey,Petrol,Automatic,3.2,159124,114161,679,Low
M5,2022,Africa,Black,Petrol,Manual,2.4,62856,84426,7582,High
M3,2010,Africa,Blue,Hybrid,Automatic,4.3,117741,55050,7956,High
M3,2010,Middle East,Blue,Electric,Manual,3.1,104385,83391,1158,Low
M5,2013,Africa,Grey,Diesel,Automatic,4.9,55922,60442,2637,Low
M5,2024,Asia,Red,Diesel,Automatic,4.0,51422,57612,6685,Low
M5,2020,Middle East,Grey,Electric,Automatic,4.7,13982,95743,811,Low
M3,2024,South America,White,Hybrid,Manual,3.6,66695,65081,4708,Low
M3,2020,South America,Silver,Petrol,Manual,3.9,189312,82137,8476,High
M5,2024,Europe,Black,Electric,Manual,3.0,135637,43126,4333,Low
M5,2015,Middle East,Red,Hybrid,Automatic,2.2,66322,31663,3323,Low
M5,2012,Europe,White,Petrol,Manual,2.4,123245,31210,9934,High
M3,2023,Asia,Black,Petrol,Automatic,4.8,120723,99644,3616,Low
M5,2010,Europe,Black,Petrol,Automatic,2.7,143308,81628,7710,High
M3,2017,Africa,Silver,Diesel,Automatic,3.1,48761,44471,3550,Low
M5,2015,North America,Black,Petrol,Automatic,4.1,147048,102860,1377,Low
M3,2019,North America,Blue,Hybrid,Automatic,3.6,97702,78966,586,Low
M3,2023,Asia,Grey,Electric,Manual,2.4,120012,60179,8268,High
M5,2022,Europe,Grey,Diesel,Manual,3.8,132542,100431,6638,Low
M5,2013,Europe,Grey,Electric,Automatic,1.6,94839,59456,709,Low
M5,2013,Asia,Red,Petrol,Manual,2.4,97704,81638,9862,High
M5,2024,North America,Black,Electric,Manual,2.1,195910,106079,3254,Low
M3,2011,Middle East,White,Diesel,Automatic,2.8,74757,51610,4531,Low
M3,2021,Asia,Silver,Hybrid,Automatic,3.4,102945,49274,5751,Low
M3,2023,North America,Silver,Electric,Manual,2.1,175559,32754,5247,Low
M5,2015,South America,White,Petrol,Automatic,2.7,153466,86227,2890,Low
M3,2019,Asia,Blue,Diesel,Automatic,2.3,73906,105780,2418,Low
M5,2013,Africa,White,Electric,Automatic,4.8,165587,53530,6625,Low
M3,2017,South America,Silver,Petrol,Automatic,4.4,90837,56164,569,Low
M5,2011,South America,Black,Diesel,Automatic,3.9,43435,88894,444,Low
M5,2014,South America,Blue,Hybrid,Manual,3.4,78865,84570,6177,Low
M3,2019,Europe,Silver,Hybrid,Automatic,4.1,135515,61669,9245,High
M5,2023,Middle East,Grey,Diesel,Automatic,3.9,195075,103773,9796,High
M5,2018,Asia,Black,Petrol,Automatic,4.6,153248,72905,7448,High
M3,2019,Europe,White,Diesel,Automatic,2.7,95290,73579,9592,High
M3,2019,North America,White,Petrol,Automatic,3.2,108270,103737,6894,Low
M5,2015,Europe,Blue,Hybrid,Automatic,4.7,53069,37598,7480,High
M5,2022,Middle East,Black,Petrol,Automatic,2.9,177128,100379,9395,High
M3,2017,Europe,Black,Petrol,Automatic,2.1,54879,44459,9053,High
M3,2022,Europe,Blue,Hybrid,Manual,1.7,11499,79007,7690,High
M3,2011,Europe,Blue,Petrol,Manual,1.9,29221,52769,2857,Low
M3,2024,Middle East,White,Petrol,Manual,3.0,26660,91993,8872,High
M5,2024,Middle East,Black,Diesel,Automatic,2.7,114045,50717,8642,High
M5,2017,Africa,White,Hybrid,Manual,2.4,128415,110302,1485,Low
M3,2022,Middle East,Silver,Petrol,Automatic,4.5,134056,41563,8334,High
M3,2022,Africa,White,Diesel,Automatic,2.8,165191,54753,9770,High
M5,2019,North America,Red,Diesel,Automatic,2.0,121062,45935,3208,Low
M3,2016,Europe,Silver,Petrol,Manual,3.1,89851,49146,7657,High
M5,2023,Africa,Blue,Electric,Automatic,2.2,66114,50955,5221,Low
M5,2021,South America,Silver,Electric,Automatic,3.2,46633,60859,1192,Low
M3,2019,Asia,Silver,Electric,Manual,2.4,28442,108155,4196,Low
M5,2012,Europe,Blue,Electric,Automatic,2.9,27506,72318,3050,Low
M5,2021,Africa,Blue,Petrol,Automatic,4.2,122032,105874,1789,Low
M5,2021,Asia,White,Hybrid,Manual,4.4,8238,79903,1887,Low
M5,2016,North America,White,Hybrid,Manual,4.5,40014,56153,8065,High
M3,2022,South America,Blue,Diesel,Manual,3.5,84591,87148,5518,Low
M3,2021,Asia,Black,Hybrid,Automatic,3.6,153465,94763,3914,Low
M3,2013,North America,Silver,Diesel,Automatic,2.2,115949,83423,7167,High
M5,2019,Middle East,Grey,Electric,Manual,1.9,16631,80775,1088,Low
M5,2010,Asia,Silver,Hybrid,Automatic,4.3,32317,36529,5585,Low
M3,2012,Europe,Red,Diesel,Automatic,2.0,141852,117038,8447,High
M5,2010,North America,Red,Hybrid,Automatic,4.6,89631,88676,3231,Low
M3,2019,Middle East,Blue,Petrol,Automatic,2.7,12527,30675,8819,High
M5,2011,North America,Silver,Electric,Automatic,3.3,44442,100022,6610,Low
M3,2011,Europe,Blue,Electric,Manual,3.5,113443,59023,456,Low
M3,2017,Asia,Silver,Diesel,Automatic,4.5,106258,84709,1244,Low
M5,2017,South America,Blue,Hybrid,Manual,2.7,171349,104818,9871,High
M5,2012,Middle East,Red,Electric,Manual,2.9,44153,119711,1943,Low
M5,2015,Middle East,Grey,Diesel,Manual,3.4,2850,60431,7046,High
M3,2019,Middle East,Silver,Electric,Manual,2.6,29541,58989,7971,High
M3,2013,South America,Blue,Hybrid,Manual,3.5,3277,49682,1962,Low
M3,2021,North America,Silver,Hybrid,Automatic,1.8,79284,91939,7548,High
M3,2011,North America,White,Petrol,Automatic,2.8,784,117634,5070,Low
M5,2013,Asia,White,Diesel,Manual,3.0,132883,105712,3275,Low
M3,2017,Asia,Grey,Petrol,Automatic,3.7,98941,94338,3705,Low
M5,2019,North America,Grey,Hybrid,Manual,2.9,49777,36360,528,Low
M3,2024,Europe,Grey,Hybrid,Manual,2.4,107000,116883,8605,High
M3,2017,Middle East,Blue,Electric,Automatic,4.1,16950,34223,6090,Low
M5,2016,Asia,Red,Electric,Manual,2.6,168269,87854,4337,Low
M5,2017,Africa,Grey,Hybrid,Manual,3.3,185060,53110,6344,Low
M3,2012,Africa,Blue,Hybrid,Manual,2.3,105654,112425,3073,Low
M5,2019,Europe,Silver,Hybrid,Manual,4.3,5968,39060,9114,High
M5,2024,South America,White,Electric,Manual,3.2,132381,57159,6716,Low
M5,2022,Africa,Black,Electric,Automatic,2.3,99111,110200,6461,Low
M5,2011,South America,White,Petrol,Automatic,4.4,99246,112627,1275,Low
M3,2023,Europe,Red,Diesel,Automatic,2.1,110253,40702,7958,High
M5,2021,North America,Black,Diesel,Manual,4.9,121181,49602,6340,Low
M3,2016,Asia,Red,Petrol,Manual,2.3,19786,61230,3973,Low
M3,2014,North America,Red,Petrol,Manual,3.1,88047,65968,6047,Low
M3,2013,Middle East,Silver,Diesel,Automatic,2.9,161514,88946,6778,Low
M3,2020,North America,Blue,Electric,Automatic,2.1,105740,113974,8782,High
M5,2010,Europe,Blue,Diesel,Automatic,4.9,43305,81524,1248,Low
M5,2024,North America,Blue,Electric,Manual,2.7,127873,72331,7423,High
M5,2022,South America,Black,Hybrid,Manual,2.4,182819,39322,7939,High
M5,2014,Middle East,Blue,Petrol,Automatic,4.6,134850,53280,6753,Low
M5,2012,Middle East,Blue,Hybrid,Automatic,2.8,146355,51953,534,Low
M3,2021,North America,White,Hybrid,Manual,4.0,37257,35288,8762,High
M3,2015,Europe,Silver,Diesel,Automatic,2.0,169242,75575,1283,Low
M3,2023,North America,Silver,Electric,Manual,4.5,110254,57965,1927,Low
M3,2016,Asia,Blue,Hybrid,Manual,4.8,128696,72830,8278,High
M5,2023,Asia,Black,Hybrid,Automatic,2.7,31217,32658,7870,High
M5,2022,North America,Grey,Petrol,Automatic,2.7,56732,74801,130,Low
M5,2020,South America,Red,Electric,Manual,4.0,114446,54779,7898,High
M5,2023,Europe,Blue,Hybrid,Manual,2.4,22975,39099,7244,High
M3,2022,Europe,Red,Diesel,Manual,3.1,76895,117063,9241,High
M5,2021,South America,Black,Hybrid,Automatic,2.9,17172,91424,4293,Low
M5,2020,North America,Grey,Electric,Manual,1.7,81122,82184,8515,High
M3,2023,Middle East,Red,Electric,Automatic,1.8,166851,106924,5806,Low
M5,2021,Africa,Blue,Electric,Manual,4.7,161450,72817,4468,Low
M5,2011,Africa,Silver,Hybrid,Automatic,2.9,531,48894,319,Low
M5,2022,Middle East,Black,Petrol,Automatic,4.0,140476,83976,735,Low
M3,2019,South America,Grey,Electric,Automatic,2.1,61096,34746,3888,Low
M3,2021,Africa,Silver,Petrol,Automatic,1.9,12225,104228,1026,Low
M3,2012,Africa,Silver,Hybrid,Manual,3.0,83063,39058,5201,Low
M3,2012,Asia,Grey,Petrol,Manual,2.9,2135,64293,2367,Low
M3,2022,Europe,Silver,Petrol,Automatic,1.7,154005,100923,8741,High
