Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
X3,2024,North America,Black,Electric,Automatic,1.8,143647,59923,573,Low
5 SERIES,2023,Europe,Grey,Diesel,Manual,4.8,73367,71721,2447,Low
M5,2020,South America,Red,Electric,Manual,1.6,95936,40952,8261,High
M5,2024,Africa,Grey,Electric,Manual,3.5,144298,55420,2249,Low
I3,2022,North America,Silver,Electric,Manual,2.0,133110,39227,7424,High
M5,2021,North America,Silver,Electric,Manual,4.9,129141,62866,4928,Low
X1,2024,South America,Red,Electric,Manual,3.8,43744,93823,2607,Low
X1,2023,North America,Blue,Diesel,Manual,3.0,7669,85020,4694,Low
M5,2024,Europe,Red,Diesel,Automatic,3.0,143745,32073,6920,Low
X1,2023,Middle East,Red,Diesel,Manual,2.3,83445,64734,6442,Low
X5,2022,North America,Silver,Petrol,Manual,2.8,47410,91757,5773,Low
X5,2020,Europe,White,Diesel,Automatic,3.5,148987,33261,7885,High
3 SERIES,2023,North America,Red,Hybrid,Automatic,3.7,47306,118827,6036,Low
5 SERIES,2022,South America,White,Diesel,Automatic,3.4,189406,110409,5710,Low
X6,2022,South America,Blue,Diesel,Manual,1.7,135861,43188,4101,Low
M5,2024,North America,Black,Hybrid,Automatic,3.0,92564,52406,8101,High
X5,2022,North America,Black,Hybrid,Automatic,2.7,4938,58680,8841,High
X1,2024,Middle East,Red,Electric,Manual,2.5,144332,48378,469,Low
7 SERIES,2022,Asia,Grey,Hybrid,Manual,2.5,166466,56040,9342,High
X3,2020,Middle East,Grey,Petrol,Automatic,4.3,537,37906,6968,Low
X1,2021,Middle East,Red,Petrol,Automatic,3.9,92249,62729,5633,Low
3 SERIES,2023,South America,White,Petrol,Automatic,1.5,42382,55635,6887,Low
I3,2022,South America,White,Petrol,Manual,2.3,32552,88781,3584,Low
X5,2022,Asia,Black,Diesel,Automatic,2.7,97612,101839,4914,Low
I8,2022,Middle East,Silver,Petrol,Manual,2.4,150847,105127,7802,High
X5,2024,Europe,White,Hybrid,Manual,3.6,69423,65852,7727,High
I3,2021,Asia,Black,Hybrid,Manual,4.5,30943,71878,1857,Low
X6,2024,Middle East,Black,Petrol,Automatic,4.5,144781,32908,7285,High
I8,2022,Africa,Blue,Hybrid,Manual,2.1,29800,44325,1254,Low
7 SERIES,2024,Europe,Grey,Petrol,Automatic,4.9,62092,60654,221,Low
X3,2020,Middle East,Silver,Hybrid,Manual,4.3,178084,62610,2649,Low
M5,2022,Middle East,Grey,Electric,Automatic,4.0,53485,112168,3853,Low
X1,2020,North America,Silver,Petrol,Automatic,2.0,166542,61700,7203,High
X1,2020,Africa,Blue,Diesel,Automatic,4.7,42054,114101,7628,High
X5,2023,North America,Black,Diesel,Manual,3.0,6818,87108,8502,High
7 SERIES,2022,South America,Black,Diesel,Automatic,2.6,97194,58134,8602,High
I3,2021,Asia,White,Diesel,Manual,2.6,189844,66446,8058,High
X6,2023,Africa,Silver,Hybrid,Manual,4.7,149951,102499,6125,Low
I8,2023,Middle East,Black,Diesel,Manual,4.0,15745,74473,9678,High
X3,2024,Africa,Blue,Electric,Manual,3.9,74574,91107,1269,Low
I8,2023,Europe,Silver,Petrol,Manual,4.8,52281,58401,6903,Low
I8,2023,Middle East,Red,Electric,Automatic,4.3,54499,84696,2612,Low
M3,2020,North America,Red,Hybrid,Manual,3.5,105849,72862,9220,High
I8,2024,Europe,Grey,Hybrid,Automatic,4.8,170393,98944,4142,Low
3 SERIES,2022,North America,Red,Petrol,Automatic,1.8,26183,114240,6118,Low
I3,2020,Europe,Silver,Diesel,Manual,3.2,19305,107402,5596,Low
I8,2022,Europe,White,Electric,Automatic,2.4,81349,108659,413,Low
M5,2022,Europe,Red,Petrol,Manual,3.5,138986,100358,7717,High
I3,2020,Africa,Grey,Diesel,Manual,4.4,68897,64773,5569,Low
I3,2024,Middle East,Black,Diesel,Automatic,3.2,74180,45254,7642,High
5 SERIES,2021,Asia,Blue,Petrol,Manual,2.3,48920,33130,2642,Low
M5,2023,Middle East,Silver,Petrol,Manual,3.5,120421,36067,3233,Low
7 SERIES,2022,North America,Silver,Electric,Manual,3.2,10364,97990,8791,High
X6,2020,Middle East,Black,Petrol,Automatic,5.0,17295,89754,8492,High
5 SERIES,2022,South America,Grey,Petrol,Automatic,3.0,90634,84133,7919,High
M3,2024,South America,White,Petrol,Manual,4.7,137462,39361,5402,Low
5 SERIES,2022,Europe,Blue,Hybrid,Manual,4.3,112959,100883,7062,High
X5,2024,Asia,Silver,Petrol,Manual,4.6,102398,79130,540,Low
M5,2021,Europe,Blue,Electric,Automatic,2.3,31187,46915,6955,Low
X6,2023,North America,Blue,Petrol,Manual,1.8,158131,107064,5299,Low
M5,2020,South America,Red,Diesel,Manual,2.1,112454,108412,7647,High
X1,2020,Africa,Red,Petrol,Automatic,1.9,32771,81710,979,Low
5 SERIES,2023,Middle East,Grey,Hybrid,Automatic,2.1,3668,115553,1923,Low
M3,2021,Middle East,Silver,Hybrid,Manual,3.6,193600,112070,7795,High
3 SERIES,2022,South America,Silver,Diesel,Automatic,4.2,193780,60198,3423,Low
X3,2021,South America,White,Electric,Manual,2.1,124654,68846,7642,High
X3,2021,Africa,Grey,Hybrid,Manual,3.4,93685,56646,4091,Low
I3,2024,South America,Red,Diesel,Automatic,3.3,16040,101828,8562,High
5 SERIES,2020,Africa,Black,Petrol,Manual,3.7,38294,49857,1939,Low
X6,2022,Middle East,Grey,Petrol,Manual,2.1,122198,74477,2766,Low
5 SERIES,2020,Europe,Red,Hybrid,Manual,3.2,23891,81148,1600,Low
3 SERIES,2021,Asia,Grey,Hybrid,Manual,2.7,176065,88429,9332,High
M5,2023,South America,Silver,Hybrid,Manual,4.7,117163,91350,4303,Low
X5,2024,Europe,White,Hybrid,Manual,4.1,3306,94217,2167,Low
I8,2022,South America,Blue,Petrol,Manual,1.6,140567,58835,9631,High
X5,2022,Asia,Red,Electric,Automatic,4.8,19705,111272,7460,High
X1,2023,Africa,Red,Hybrid,Manual,1.8,55628,64525,7493,High
I8,2022,North America,Grey,Petrol,Manual,4.7,1064,60432,7600,High
M5,2024,Asia,Silver,Hybrid,Manual,3.7,66304,103686,9578,High
3 SERIES,2022,Africa,Blue,Petrol,Automatic,2.6,162895,119824,8588,High
X1,2021,Europe,Black,Petrol,Automatic,2.3,5125,36756,1442,Low
M5,2024,Africa,Blue,Electric,Manual,3.6,123248,62306,8433,High
X1,2021,Europe,Red,Hybrid,Manual,3.7,177801,78379,1608,Low
X5,2022,Africa,Blue,Diesel,Manual,2.6,75812,66515,3366,Low
5 SERIES,2024,South America,Red,Electric,Automatic,1.5,196695,38531,9499,High
X1,2024,Europe,Blue,Hybrid,Automatic,2.9,168608,79721,9855,High
I3,2023,South America,Grey,Petrol,Automatic,3.2,17893,32480,3593,Low
X3,2022,Asia,Grey,Hybrid,Automatic,4.6,49898,103301,7941,High
3 SERIES,2020,South America,Silver,Hybrid,Automatic,4.2,102248,47653,9604,High
3 SERIES,2022,Middle East,Black,Hybrid,Automatic,1.7,120205,64789,1880,Low
X1,2022,Europe,Silver,Electric,Automatic,4.9,33129,119835,9131,High
M5,2020,South America,Silver,Petrol,Automatic,3.1,122444,88612,7829,High
X5,2022,South America,Grey,Electric,Manual,4.9,177694,101071,9638,High
7 SERIES,2024,Europe,Grey,Petrol,Automatic,1.7,182410,58799,9627,High
I3,2024,Middle East,White,Electric,Manual,4.9,51875,68069,2721,Low
M3,2023,Europe,White,Electric,Manual,2.0,84972,37850,9252,High
X6,2021,Africa,Red,Hybrid,Automatic,2.7,189178,64021,980,Low
I8,2023,Middle East,Black,Hybrid,Automatic,3.6,7404,67077,2884,Low
M3,2023,Europe,White,Diesel,Automatic,1.7,13175,70245,9893,High
X6,2022,Middle East,White,Electric,Automatic,4.0,84505,64256,2244,Low
I3,2024,South America,Red,Electric,Manual,3.7,44050,55602,4429,Low
I8,2024,Africa,Blue,Diesel,Manual,4.3,73001,80714,2721,Low
7 SERIES,2022,Europe,Silver,Electric,Automatic,2.9,150488,75252,5565,Low
M5,2024,South America,Blue,Petrol,Manual,4.3,58018,115623,5869,Low
X3,2020,Europe,Red,Hybrid,Automatic,3.2,112245,62935,1868,Low
M3,2020,Europe,White,Hybrid,Automatic,3.1,2912,67884,1409,Low
3 SERIES,2023,Europe,Blue,Electric,Automatic,3.9,195977,30841,7142,High
I3,2024,North America,Black,Petrol,Manual,3.8,20069,81925,8314,High
5 SERIES,2021,Asia,Black,Electric,Manual,3.3,12972,39906,1620,Low
I8,2021,South America,Black,Petrol,Automatic,3.5,88150,72531,4908,Low
X1,2021,Asia,White,Petrol,Automatic,3.1,28747,41547,5502,Low
M5,2021,South America,Blue,Diesel,Automatic,1.9,177264,67810,1995,Low
3 SERIES,2024,Europe,Silver,Hybrid,Automatic,1.6,132699,32643,2376,Low
X1,2023,Europe,Blue,Diesel,Automatic,4.0,36558,46053,5724,Low
7 SERIES,2022,Europe,Black,Petrol,Automatic,2.6,3034,98267,3924,Low
M3,2021,South America,White,Electric,Automatic,2.2,122367,50738,2910,Low
X1,2020,Africa,Blue,Hybrid,Automatic,2.4,56184,111707,8581,High
5 SERIES,2023,Middle East,Black,Petrol,Manual,4.7,138909,90493,9691,High
X1,2023,Europe,Red,Electric,Manual,4.6,190446,66635,9004,High
X6,2020,South America,Black,Petrol,Automatic,4.4,100678,65918,3250,Low
X3,2020,Europe,White,Petrol,Manual,2.6,150630,61490,1334,Low
3 SERIES,2020,North America,Grey,Diesel,Manual,3.5,54276,78457,6983,Low
X3,2021,Europe,Grey,Electric,Automatic,3.6,156086,119936,3482,Low
X1,2023,Europe,Red,Electric,Automatic,3.5,110336,67564,9576,High
5 SERIES,2024,Africa,Blue,Electric,Automatic,3.9,16508,72256,1097,Low
5 SERIES,2023,Middle East,Grey,Petrol,Manual,1.8,51357,95464,8745,High
7 SERIES,2024,Asia,White,Electric,Manual,3.6,91944,32595,9480,High
I3,2024,Asia,White,Petrol,Manual,2.6,9620,90255,3362,Low
5 SERIES,2022,North America,White,Hybrid,Automatic,4.5,143123,56881,9277,High
X5,2020,Middle East,Blue,Petrol,Manual,4.5,89424,34171,4375,Low
X6,2022,South America,Red,Hybrid,Automatic,3.1,141279,99429,2270,Low
I8,2021,North America,Black,Hybrid,Manual,4.7,19606,31256,4645,Low
I3,2024,North America,Blue,Petrol,Manual,4.0,96638,56088,1263,Low
7 SERIES,2021,South America,Grey,Hybrid,Automatic,4.0,154841,62065,4287,Low
X5,2022,Africa,Silver,Electric,Automatic,3.0,1246,117197,5831,Low
I3,2021,South America,Red,Hybrid,Automatic,1.9,192830,39636,5406,Low
I3,2024,Asia,White,Petrol,Manual,3.1,126713,50297,7845,High
I3,2021,South America,Silver,Diesel,Automatic,2.9,49780,105448,6083,Low
M5,2020,Europe,Silver,Petrol,Manual,2.1,142022,117576,522,Low
7 SERIES,2021,Africa,Grey,Hybrid,Manual,4.6,7889,36022,4252,Low
M3,2024,Middle East,Grey,Electric,Manual,1.6,172026,54039,6905,Low
M3,2020,Middle East,Black,Diesel,Automatic,4.7,56461,117015,6890,Low
X1,2020,Europe,Red,Hybrid,Automatic,3.8,70428,83983,3201,Low
X3,2023,Middle East,Blue,Hybrid,Automatic,4.7,82957,34152,1495,Low
X1,2022,Middle East,White,Hybrid,Manual,3.9,145022,103796,5173,Low
X6,2023,Middle East,Silver,Diesel,Manual,4.6,101136,65269,4781,Low
5 SERIES,2023,Africa,Silver,Electric,Automatic,2.0,153327,106131,2914,Low
X5,2023,North America,Black,Hybrid,Automatic,2.1,121430,94108,589,Low
7 SERIES,2024,Africa,Red,Petrol,Automatic,3.4,59798,88667,4322,Low
I3,2024,Africa,White,Electric,Manual,3.9,199592,95346,678,Low
7 SERIES,2024,Europe,Silver,Electric,Automatic,4.0,99551,80322,1493,Low
X6,2023,Asia,Silver,Hybrid,Automatic,4.6,24623,95893,3649,Low
I3,2022,Middle East,Blue,Hybrid,Automatic,2.8,37324,45218,6542,Low
X6,2022,South America,Silver,Diesel,Manual,3.3,57579,81913,1348,Low
X5,2022,South America,Grey,Petrol,Automatic,4.4,132161,99112,9304,High
I8,2021,Europe,Black,Diesel,Manual,2.2,5655,30585,2362,Low
I3,2021,Asia,Grey,Electric,Manual,4.9,99314,60427,8997,High
I8,2024,Middle East,Blue,Electric,Automatic,1.7,110506,72717,3888,Low
X3,2020,Europe,Blue,Diesel,Automatic,2.1,14397,80720,5262,Low
I3,2020,Middle East,Grey,Diesel,Automatic,2.6,6635,77594,5323,Low
5 SERIES,2022,Asia,Grey,Diesel,Manual,2.2,87629,115435,474,Low
X5,2020,Europe,Black,Electric,Manual,1.7,17229,102106,3520,Low
M5,2022,South America,Red,Petrol,Automatic,4.0,138324,71720,5933,Low
X1,2023,Middle East,Black,Petrol,Automatic,4.0,178409,56475,3753,Low
I8,2024,Asia,Grey,Petrol,Automatic,3.8,145289,89796,6562,Low
X1,2024,Europe,Red,Petrol,Automatic,4.2,58422,50598,2078,Low
M5,2024,North America,Grey,Hybrid,Automatic,2.1,79186,97912,5121,Low
7 SERIES,2023,Asia,Black,Hybrid,Manual,3.2,96507,103240,2925,Low
X5,2020,South America,Blue,Diesel,Manual,1.9,89383,57224,7979,High
X5,2021,North America,Black,Petrol,Automatic,4.1,114930,94170,5780,Low
I3,2022,Africa,Silver,Electric,Automatic,4.5,133140,95322,5409,Low
I3,2022,Europe,Black,Petrol,Automatic,2.2,133617,87771,4740,Low
5 SERIES,2022,Middle East,Silver,Electric,Manual,2.4,80316,46872,8792,High
M3,2020,Middle East,Red,Electric,Automatic,4.0,16191,81499,9357,High
M5,2020,Africa,Blue,Electric,Automatic,1.7,105980,32440,7013,High
5 SERIES,2022,Africa,Blue,Electric,Manual,2.8,151487,110502,8578,High
7 SERIES,2023,North America,Grey,Hybrid,Automatic,4.6,45299,103874,9220,High
X3,2020,Middle East,Silver,Electric,Automatic,3.5,182957,97762,6247,Low
M3,2022,Africa,Blue,Electric,Automatic,3.7,182442,108345,8358,High
X3,2020,Europe,Red,Electric,Manual,3.3,99641,88054,6910,Low
3 SERIES,2020,Asia,Grey,Electric,Automatic,3.1,86448,49268,3627,Low
5 SERIES,2022,South America,White,Petrol,Manual,3.8,185043,94673,1500,Low
I3,2024,Europe,Blue,Petrol,Manual,1.6,106244,79837,7007,High
3 SERIES,2022,Middle East,Red,Diesel,Automatic,4.3,75857,100081,584,Low
X1,2023,Europe,Red,Petrol,Automatic,4.5,67031,99180,1292,Low
M3,2024,Europe,Grey,Petrol,Automatic,4.9,182488,62135,1345,Low
X1,2020,Asia,Black,Petrol,Automatic,2.3,41775,106385,9181,High
X5,2023,Middle East,Red,Petrol,Manual,4.5,40129,35700,6546,Low
I8,2021,Middle East,Black,Petrol,Manual,4.3,21180,71615,8769,High
M3,2024,Europe,Grey,Electric,Manual,5.0,4377,98026,3531,Low
M3,2021,Europe,Red,Diesel,Manual,4.8,42370,88727,5362,Low
M3,2023,South America,Blue,Diesel,Manual,4.0,177553,54878,4748,Low
7 SERIES,2024,Asia,White,Diesel,Manual,3.4,30822,55757,5009,Low
3 SERIES,2021,Africa,Blue,Electric,Manual,3.2,88048,80939,8988,High
M5,2022,South America,White,Petrol,Automatic,3.8,61359,108208,7618,High
M5,2022,Asia,Blue,Electric,Manual,4.4,90069,119159,4773,Low
X6,2024,South America,Black,Petrol,Automatic,1.9,44171,97556,1369,Low
X6,2021,Europe,Blue,Hybrid,Automatic,3.2,80198,57633,4680,Low
X3,2021,South America,Grey,Petrol,Automatic,1.9,173419,67092,6509,Low
M5,2023,Asia,Blue,Diesel,Automatic,4.7,50705,43117,9672,High
3 SERIES,2020,Asia,Grey,Diesel,Automatic,2.6,151343,65629,290,Low
X3,2022,Africa,Red,Petrol,Manual,3.0,18859,55820,2686,Low
I8,2021,Africa,Grey,Electric,Manual,4.4,156201,58679,2479,Low
I8,2023,Africa,Black,Petrol,Manual,2.9,132042,31161,2929,Low
X1,2024,Africa,Silver,Petrol,Manual,4.8,53221,46889,7000,High
3 SERIES,2024,Middle East,Blue,Electric,Automatic,4.1,170114,108850,5149,Low
X6,2024,Asia,Grey,Diesel,Automatic,2.3,129995,107301,6263,Low
7 SERIES,2021,North America,Blue,Electric,Automatic,2.4,70556,116422,2276,Low
M3,2023,Asia,Red,Electric,Automatic,4.3,177520,116729,1657,Low
7 SERIES,2020,Africa,White,Hybrid,Manual,2.8,143963,80816,2802,Low
7 SERIES,2024,South America,Silver,Electric,Manual,4.5,90412,100534,1937,Low
I3,2021,Middle East,White,Hybrid,Manual,2.9,144117,104804,3079,Low
X6,2020,Europe,Black,Diesel,Automatic,2.0,22805,111149,6449,Low
I3,2024,South America,Blue,Hybrid,Automatic,2.7,149400,105411,7310,High
I8,2024,Europe,Grey,Hybrid,Manual,1.5,167174,79343,6833,Low
M5,2024,Europe,Red,Hybrid,Manual,2.1,168000,105884,717,Low
5 SERIES,2020,Europe,White,Diesel,Automatic,2.1,144625,61993,5307,Low
3 SERIES,2023,Europe,Black,Hybrid,Automatic,2.2,199440,58890,3309,Low
5 SERIES,2020,Africa,Silver,Diesel,Automatic,4.9,137947,79470,3260,Low
7 SERIES,2022,Africa,Silver,Electric,Automatic,4.0,111406,98759,2843,Low
7 SERIES,2022,South America,Silver,Petrol,Manual,3.8,126140,57211,751,Low
M5,2020,Africa,Silver,Electric,Manual,1.8,117770,70484,6616,Low
M5,2022,Africa,Red,Diesel,Automatic,3.1,74731,69139,6081,Low
X3,2020,North America,Black,Diesel,Automatic,3.6,44744,37146,6525,Low
5 SERIES,2024,Middle East,White,Hybrid,Automatic,3.7,126594,85396,620,Low
I3,2020,Asia,White,Hybrid,Automatic,3.4,190380,112198,9280,High
I3,2023,South America,Black,Hybrid,Manual,3.4,93972,35030,9735,High
X5,2020,Middle East,Red,Diesel,Automatic,4.6,148955,54911,9023,High
X6,2021,Europe,Black,Diesel,Manual,3.2,14765,91277,6920,Low
5 SERIES,2021,Africa,Black,Electric,Manual,1.6,118515,116958,274,Low
I8,2020,Middle East,White,Electric,Manual,2.7,3501,77998,1260,Low
X5,2024,Europe,Blue,Electric,Automatic,3.7,65640,36630,9757,High
I8,2021,Europe,Black,Diesel,Manual,3.8,69280,54762,7753,High
X3,2024,South America,Silver,Petrol,Manual,1.6,71829,67183,6990,Low
M5,2023,North America,Black,Diesel,Automatic,4.1,30940,101979,723,Low
I3,2024,Africa,White,Diesel,Manual,3.8,181874,44476,1125,Low
X5,2021,North America,Red,Hybrid,Manual,4.7,53619,41371,7188,High
X5,2024,Middle East,Silver,Hybrid,Manual,1.7,14033,111431,2977,Low
I8,2024,Europe,Blue,Diesel,Manual,4.0,187663,73167,1886,Low
5 SERIES,2023,North America,Blue,Hybrid,Manual,1.9,182287,34624,665,Low
X3,2020,North America,White,Electric,Manual,2.6,65423,50833,3915,Low
X6,2021,North America,White,Electric,Automatic,2.0,146877,80921,3429,Low
X1,2021,Middle East,Black,Electric,Automatic,2.3,83920,109050,5222,Low
M5,2020,Asia,Blue,Electric,Manual,4.0,27828,119225,7854,High
X3,2021,South America,Blue,Diesel,Manual,2.9,129879,38708,7352,High
M3,2024,Middle East,White,Petrol,Automatic,1.5,91412,110521,8264,High
X1,2024,Asia,Black,Electric,Automatic,5.0,18553,58935,1096,Low
X6,2023,Africa,Red,Hybrid,Manual,3.1,187749,77344,8148,High
5 SERIES,2024,Middle East,Black,Hybrid,Manual,4.1,153230,114810,6359,Low
X3,2021,Asia,Blue,Diesel,Automatic,3.8,114672,87036,9198,High
M3,2021,Middle East,Red,Diesel,Automatic,2.7,90360,57322,7414,High
I8,2023,Europe,Red,Diesel,Manual,2.5,177427,32598,6616,Low
I3,2020,South America,Silver,Petrol,Manual,2.7,5939,83995,1994,Low
X5,2021,North America,Grey,Diesel,Manual,2.8,177738,64326,2777,Low
5 SERIES,2024,Europe,Blue,Petrol,Manual,3.5,159482,41554,170,Low
I8,2020,Asia,Red,Hybrid,Manual,3.0,196719,32599,2848,Low
7 SERIES,2024,Middle East,Silver,Diesel,Manual,4.9,90493,66084,1029,Low
X6,2022,North America,Grey,Hybrid,Automatic,4.0,148028,110781,674,Low
I8,2024,North America,Grey,Electric,Manual,2.1,93753,37461,783,Low
X3,2022,Asia,Black,Hybrid,Manual,2.8,48069,63375,582,Low
X3,2023,North America,Grey,Petrol,Manual,4.8,84553,82429,872,Low
M3,2023,Middle East,Red,Hybrid,Manual,1.6,81176,119943,1567,Low
7 SERIES,2021,South America,Red,Diesel,Automatic,4.0,122795,42970,190,Low
X1,2023,South America,Grey,Petrol,Automatic,3.6,69253,63809,265,Low
X3,2024,Middle East,Red,Electric,Automatic,1.9,105357,100394,8490,High
7 SERIES,2020,North America,Black,Petrol,Manual,3.1,110486,117492,6454,Low
X1,2023,Asia,Red,Diesel,Manual,3.5,185391,115208,7569,High
3 SERIES,2024,North America,Silver,Hybrid,Manual,3.3,65532,74417,7948,High
X3,2021,Asia,Blue,Petrol,Automatic,2.3,121134,75823,7561,High
7 SERIES,2020,South America,Black,Petrol,Manual,2.5,158253,57796,1779,Low
I3,2021,South America,Grey,Electric,Manual,1.7,32232,83627,3441,Low
X1,2020,Middle East,Grey,Diesel,Automatic,2.0,6481,82323,6118,Low
M3,2021,Europe,Blue,Petrol,Automatic,3.0,90993,106594,8707,High
3 SERIES,2022,Middle East,Grey,Electric,Manual,3.3,142509,92034,7562,High
5 SERIES,2021,Middle East,Silver,Diesel,Automatic,3.0,97294,90384,7162,High
I3,2024,North America,Silver,Petrol,Automatic,4.0,180414,81226,5199,Low
I8,2021,North America,Grey,Petrol,Automatic,4.8,151283,44394,4107,Low
I3,2021,Middle East,Grey,Petrol,Manual,1.5,16296,53391,8576,High
7 SERIES,2024,North America,Blue,Petrol,Automatic,3.7,83749,114917,411,Low
X1,2021,North America,Grey,Hybrid,Manual,3.1,71148,103684,2764,Low
5 SERIES,2021,Europe,Blue,Hybrid,Automatic,1.7,12596,83325,3485,Low
I8,2022,Middle East,Blue,Petrol,Automatic,4.1,27011,70815,253,Low
I8,2022,Africa,Grey,Diesel,Automatic,4.4,155265,52943,7277,High
X3,2020,Middle East,Silver,Diesel,Manual,2.6,128444,49827,1853,Low
X5,2022,North America,Red,Diesel,Manual,4.3,48032,114443,1137,Low
M5,2021,Europe,Grey,Hybrid,Manual,4.8,131419,48087,7120,High
X3,2021,Africa,Grey,Electric,Automatic,2.5,179949,36351,3498,Low
3 SERIES,2020,Middle East,Blue,Electric,Manual,3.0,176274,54154,8624,High
X1,2024,South America,White,Diesel,Automatic,4.2,6187,45509,2189,Low
M5,2024,North America,Silver,Petrol,Automatic,4.5,188423,31251,5858,Low
5 SERIES,2023,North America,Silver,Petrol,Automatic,1.5,126038,68576,9172,High
I3,2023,South America,Red,Diesel,Automatic,3.4,27398,94206,7833,High
X5,2024,Asia,White,Hybrid,Automatic,4.5,125773,54975,4136,Low
M3,2023,South America,Grey,Electric,Manual,3.4,193620,73717,7862,High
I3,2022,Middle East,Red,Diesel,Automatic,3.9,91745,56566,8740,High
I3,2024,North America,Silver,Diesel,Automatic,4.7,22119,90695,5895,Low
X3,2022,South America,Silver,Diesel,Automatic,4.3,154315,75005,1000,Low
X3,2023,Asia,Red,Diesel,Automatic,3.0,69004,49732,5922,Low
I3,2021,Middle East,Grey,Diesel,Automatic,5.0,104030,52583,1175,Low
I8,2022,Middle East,White,Electric,Manual,3.4,102606,54362,9874,High
I3,2023,Africa,Red,Petrol,Automatic,1.6,17293,80001,9028,High
M5,2024,South America,Black,Petrol,Automatic,3.7,84720,111846,5238,Low
I3,2020,North America,Black,Diesel,Automatic,3.5,51953,112558,3707,Low
I8,2023,Europe,Blue,Hybrid,Automatic,1.6,171735,78224,9506,High
I3,2024,North America,Blue,Petrol,Manual,1.6,12838,85924,2149,Low
I3,2024,Africa,White,Petrol,Manual,2.6,124098,104604,8791,High
I8,2021,Europe,Grey,Electric,Manual,4.2,86062,60163,8386,High
M3,2023,Europe,Blue,Petrol,Manual,4.1,86407,67902,9048,High
X6,2020,Middle East,Grey,Petrol,Automatic,4.7,6601,89089,5554,Low
5 SERIES,2023,South America,White,Petrol,Manual,4.0,169752,76421,2973,Low
I8,2023,Asia,Red,Electric,Automatic,4.5,30065,117718,5272,Low
I8,2022,Middle East,Silver,Diesel,Automatic,3.8,96067,81262,111,Low
I3,2023,Africa,Red,Petrol,Manual,3.6,165401,46102,5590,Low
I8,2020,Europe,Silver,Electric,Manual,3.3,144634,93935,1974,Low
M3,2024,Europe,Red,Electric,Automatic,3.8,69282,94551,1981,Low
I3,2023,North America,Silver,Hybrid,Manual,3.1,61273,112975,3970,Low
M3,2022,Middle East,Blue,Electric,Manual,2.9,79484,31008,1000,Low
3 SERIES,2021,Europe,White,Electric,Manual,1.6,46574,34255,7556,High
7 SERIES,2023,North America,Blue,Diesel,Automatic,4.0,4341,116817,5893,Low
3 SERIES,2024,Europe,Blue,Hybrid,Manual,3.8,10631,82592,5241,Low
X1,2023,South America,Blue,Hybrid,Manual,2.5,86952,102776,4602,Low
I3,2024,Africa,Grey,Diesel,Automatic,1.7,127429,32988,2636,Low
3 SERIES,2020,Africa,Blue,Diesel,Automatic,2.5,1863,47334,1697,Low
3 SERIES,2023,Africa,Silver,Electric,Manual,2.6,110302,90214,6808,Low
I3,2020,North America,Silver,Hybrid,Automatic,2.4,176593,48732,7076,High
3 SERIES,2020,North America,Silver,Diesel,Automatic,2.0,20850,84646,3861,Low
7 SERIES,2021,Africa,Black,Diesel,Automatic,3.2,153972,119463,2819,Low
X6,2024,South America,Silver,Diesel,Manual,2.7,46259,75784,3583,Low
X3,2024,Asia,Blue,Diesel,Automatic,4.4,14673,97570,3131,Low
5 SERIES,2020,Asia,Blue,Diesel,Manual,4.1,178702,89238,336,Low
I8,2023,South America,Blue,Electric,Automatic,3.7,145465,68222,3658,Low
M3,2021,Asia,Silver,Hybrid,Manual,3.8,105120,71952,1970,Low
I8,2024,North America,Red,Electric,Manual,4.0,174695,70211,9398,High
M5,2024,South America,Blue,Electric,Automatic,3.5,111226,53045,4704,Low
X1,2023,North America,Black,Petrol,Automatic,3.7,149242,118996,7896,High
M3,2022,North America,Blue,Petrol,Manual,4.7,180231,84627,9840,High
3 SERIES,2024,Middle East,White,Electric,Automatic,3.3,40096,81159,1478,Low
X6,2020,North America,Black,Petrol,Automatic,4.8,188200,117611,3097,Low
5 SERIES,2021,South America,Grey,Hybrid,Automatic,1.9,49509,70823,725,Low
I3,2021,Europe,Black,Petrol,Automatic,3.1,135010,64991,868,Low
X3,2024,Africa,Silver,Petrol,Automatic,3.4,159238,64083,9724,High
5 SERIES,2021,Europe,Red,Electric,Automatic,1.8,88325,61858,9010,High
I3,2020,South America,Red,Electric,Automatic,3.4,28988,78782,8491,High
3 SERIES,2024,South America,White,Petrol,Automatic,2.8,85112,66943,650,Low
7 SERIES,2022,Africa,Blue,Electric,Manual,3.2,65926,103979,3189,Low
M3,2024,North America,Black,Hybrid,Manual,4.8,197019,93568,3092,Low
7 SERIES,2024,Europe,Blue,Petrol,Manual,3.5,175931,33331,9696,High
X3,2020,Middle East,Grey,Electric,Manual,1.8,189677,45315,1873,Low
X5,2024,Middle East,Red,Diesel,Manual,4.6,104116,66838,4181,Low
M3,2021,Asia,Silver,Petrol,Automatic,3.4,128077,109564,4924,Low
I3,2022,Africa,Grey,Petrol,Automatic,3.1,72720,56233,9700,High
M3,2021,Middle East,Blue,Diesel,Automatic,2.4,111963,88781,2888,Low
I3,2022,Europe,Blue,Hybrid,Manual,3.4,106019,68995,2833,Low
I3,2024,Africa,Blue,Electric,Automatic,2.1,92840,59718,4109,Low
