Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
7 SERIES,2010,Africa,Black,Electric,Manual,3.1,180626,34642,673,Low
I8,2012,Europe,Red,Diesel,Manual,1.5,168608,89673,4542,Low
X6,2012,South America,Red,Petrol,Manual,5.0,36967,58640,6124,Low
X6,2012,Asia,Grey,Hybrid,Manual,2.5,31144,102120,4259,Low
X1,2010,Middle East,Red,Diesel,Manual,4.4,27051,97563,1852,Low
I3,2010,Africa,Silver,Petrol,Manual,3.0,157473,77772,3407,Low
X3,2010,Asia,Grey,Hybrid,Automatic,4.7,20469,108053,3186,Low
7 SERIES,2011,South America,Red,Electric,Automatic,2.4,31764,43576,6837,Low
7 SERIES,2014,Africa,Blue,Petrol,Manual,3.0,183082,111853,5949,Low
7 SERIES,2013,North America,White,Electric,Automatic,2.1,98430,89529,7348,High
X1,2011,Europe,Black,Petrol,Automatic,3.9,64220,66133,8919,High
X6,2014,Asia,Black,Hybrid,Manual,2.0,193648,37983,6291,Low
X3,2012,Africa,Blue,Electric,Automatic,2.4,12389,86928,603,Low
5 SERIES,2010,Africa,Black,Hybrid,Manual,3.7,79581,86020,7226,High
I8,2012,Middle East,Red,Petrol,Automatic,2.3,135732,74477,3447,Low
X3,2013,Middle East,White,Diesel,Manual,4.6,64367,89580,969,Low
X6,2013,South America,Black,Diesel,Manual,3.9,195562,90717,7249,High
M3,2010,South America,Red,Electric,Manual,2.0,29463,63344,8748,High
5 SERIES,2011,South America,White,Electric,Manual,1.9,54914,54523,4470,Low
I3,2014,South America,Black,Petrol,Manual,3.0,47022,71132,5284,Low
M5,2014,Europe,Red,Petrol,Manual,4.6,40122,49437,7997,High
X3,2011,Africa,Red,Diesel,Manual,2.5,112126,39618,1973,Low
I3,2010,Middle East,Black,Electric,Automatic,4.6,151988,87594,2619,Low
5 SERIES,2011,South America,Black,Petrol,Automatic,3.0,146429,55892,7569,High
X1,2010,North America,Black,Electric,Automatic,4.3,144458,38563,3357,Low
X6,2012,North America,Red,Petrol,Manual,3.3,159135,55715,4519,Low
5 SERIES,2014,North America,Blue,Hybrid,Automatic,3.6,175533,107887,1956,Low
I3,2010,Europe,Grey,Electric,Manual,4.2,69968,89209,6268,Low
X5,2013,North America,White,Petrol,Automatic,4.8,1852,44610,5907,Low
7 SERIES,2010,Africa,Grey,Diesel,Manual,3.9,171243,110151,4767,Low
X6,2010,Asia,Silver,Electric,Automatic,3.5,59073,90506,2679,Low
X3,2012,Middle East,White,Petrol,Manual,4.1,188345,99016,2360,Low
X1,2012,Asia,Blue,Petrol,Manual,3.8,24727,83853,4899,Low
X1,2012,North America,Black,Diesel,Manual,4.6,90207,78488,7767,High
5 SERIES,2013,Europe,Grey,Electric,Manual,2.2,89773,80749,1070,Low
M3,2013,North America,Black,Petrol,Automatic,4.4,130126,39716,9647,High
X3,2012,South America,Blue,Petrol,Manual,3.4,57423,86720,4650,Low
X1,2014,North America,Red,Electric,Manual,1.5,197456,66141,6814,Low
I8,2014,Asia,Silver,Hybrid,Automatic,4.3,62395,54105,2523,Low
X3,2013,Middle East,Red,Electric,Automatic,2.5,12132,96911,9524,High
X1,2013,South America,Blue,Electric,Manual,3.3,69229,92229,1461,Low
7 SERIES,2011,Europe,Silver,Electric,Manual,1.6,138947,88143,9623,High
M3,2011,Asia,White,Petrol,Automatic,1.9,118561,83594,7654,High
M5,2012,Africa,White,Electric,Manual,1.9,184376,66741,4838,Low
M3,2010,Asia,Black,Diesel,Manual,4.4,74324,85361,7297,High
3 SERIES,2014,Europe,Silver,Electric,Manual,1.6,31916,48407,7041,High
7 SERIES,2011,Asia,White,Hybrid,Automatic,4.4,96968,60064,4845,Low
M5,2014,North America,White,Petrol,Automatic,3.7,176668,97165,1824,Low
X5,2011,Africa,Silver,Electric,Automatic,2.6,93334,40265,1194,Low
M5,2013,Europe,White,Electric,Automatic,1.7,191255,38505,1709,Low
X6,2013,Europe,Black,Petrol,Manual,4.9,105948,98441,1854,Low
3 SERIES,2011,Africa,Silver,Electric,Manual,2.3,190204,93382,7554,High
X1,2012,Asia,White,Hybrid,Automatic,2.7,92320,116068,5776,Low
3 SERIES,2012,Asia,Red,Petrol,Automatic,1.7,193044,71371,5086,Low
X5,2014,South America,Red,Diesel,Automatic,3.4,178848,105543,3260,Low
I3,2013,North America,Blue,Petrol,Automatic,1.8,75397,56846,3969,Low
X3,2012,South America,Black,Petrol,Manual,3.3,75083,72193,308,Low
7 SERIES,2013,Africa,White,Electric,Automatic,3.2,174852,99274,7722,High
3 SERIES,2011,Asia,Black,Hybrid,Manual,2.0,169427,52736,6636,Low
X6,2012,Middle East,Black,Petrol,Manual,4.5,146261,53810,9510,High
I3,2010,Middle East,Grey,Hybrid,Manual,4.8,1699,65842,9279,High
I3,2011,Middle East,Silver,Electric,Manual,4.5,157530,118276,4533,Low
3 SERIES,2010,North America,Grey,Electric,Automatic,4.8,83124,46116,7153,High
3 SERIES,2011,Africa,Red,Electric,Automatic,2.1,114168,56957,8789,High
M5,2013,Africa,Grey,Hybrid,Automatic,4.6,113021,59440,4916,Low
M3,2012,Europe,Grey,Petrol,Manual,4.9,92619,64699,7526,High
M3,2010,Europe,White,Electric,Automatic,3.9,176442,83430,968,Low
M3,2013,North America,Black,Hybrid,Manual,3.1,122276,72968,4096,Low
M5,2013,Europe,Black,Electric,Manual,3.8,199129,30519,6406,Low
X1,2010,Middle East,Black,Petrol,Manual,4.2,169220,41711,2977,Low
5 SERIES,2010,Asia,White,Hybrid,Automatic,2.4,89011,36245,9006,High
X6,2010,South America,Silver,Hybrid,Automatic,3.4,186304,104667,7324,High
M5,2010,Europe,Black,Petrol,Manual,1.7,30067,107733,9637,High
I8,2013,South America,Grey,Petrol,Manual,4.2,128115,85133,8949,High
X6,2010,Africa,White,Electric,Manual,1.9,24998,73863,2703,Low
X3,2011,North America,Silver,Diesel,Manual,2.4,40058,31840,7551,High
5 SERIES,2013,South America,Silver,Hybrid,Manual,4.2,144229,39190,1436,Low
I8,2011,North America,Grey,Electric,Automatic,3.8,20480,114695,8896,High
X1,2013,North America,Silver,Hybrid,Manual,2.6,88602,88866,8403,High
X5,2013,South America,Grey,Electric,Manual,3.5,11408,98046,6065,Low
M5,2012,Europe,White,Hybrid,Manual,3.0,41953,66502,9653,High
I8,2012,South America,Grey,Petrol,Manual,2.8,160719,93172,9876,High
X6,2011,North America,Red,Hybrid,Manual,3.9,193616,72449,1980,Low
X3,2010,North America,Black,Electric,Manual,4.2,193929,117304,9200,High
5 SERIES,2010,Europe,Grey,Petrol,Automatic,2.5,89245,65642,1543,Low
M5,2012,Middle East,Blue,Hybrid,Manual,3.1,32788,87437,5976,Low
3 SERIES,2011,Middle East,Grey,Hybrid,Automatic,1.7,5943,52690,495,Low
M5,2010,North America,Grey,Diesel,Manual,3.9,136842,101370,7855,High
X6,2011,Middle East,Silver,Hybrid,Automatic,3.6,194139,55623,3871,Low
5 SERIES,2014,South America,Blue,Petrol,Automatic,1.9,84409,70525,1538,Low
M5,2011,Middle East,Silver,Diesel,Automatic,2.9,131474,82762,2689,Low
X6,2010,Asia,Blue,Hybrid,Automatic,4.2,36840,101724,962,Low
X3,2011,Africa,Black,Hybrid,Automatic,3.5,157333,42932,3899,Low
I3,2011,Asia,Silver,Diesel,Automatic,4.9,181921,33998,1126,Low
X6,2013,North America,Blue,Electric,Manual,3.2,16449,111980,8285,High
X3,2013,Africa,Red,Hybrid,Automatic,2.7,165559,42011,7053,High
X1,2013,South America,White,Petrol,Automatic,4.8,24746,66774,943,Low
X1,2013,Africa,Silver,Diesel,Automatic,3.3,68280,31774,6203,Low
X1,2014,Africa,Blue,Diesel,Manual,2.8,97114,106670,6697,Low
I3,2013,South America,Silver,Electric,Manual,4.7,180671,60888,2945,Low
I8,2011,North America,Red,Hybrid,Automatic,4.6,51591,72375,6091,Low
7 SERIES,2013,Middle East,Silver,Electric,Automatic,2.2,192651,81998,9991,High
X3,2013,Middle East,White,Petrol,Automatic,2.0,113456,73840,5008,Low
7 SERIES,2014,North America,Black,Hybrid,Automatic,3.4,120107,63399,1752,Low
7 SERIES,2011,Asia,White,Electric,Manual,1.7,162442,84443,5286,Low
I8,2014,North America,Grey,Electric,Automatic,3.7,23717,96389,9524,High
I3,2013,Asia,White,Petrol,Manual,4.7,38244,36044,4720,Low
M5,2014,South America,Blue,Hybrid,Manual,2.9,199662,79913,9531,High
X6,2012,South America,Blue,Diesel,Manual,4.9,130234,66612,6235,Low
7 SERIES,2010,Middle East,Grey,Electric,Automatic,4.2,190854,38916,2956,Low
X1,2012,North America,Black,Hybrid,Manual,2.7,38347,99358,2004,Low
I8,2013,Asia,Black,Petrol,Automatic,1.9,199119,80840,6434,Low
7 SERIES,2011,Africa,Red,Petrol,Automatic,2.9,85401,111996,3961,Low
X3,2012,Middle East,Grey,Electric,Automatic,1.9,195908,103568,9869,High
M5,2010,Africa,Blue,Diesel,Manual,3.3,44019,70356,8336,High
X5,2013,North America,Grey,Hybrid,Manual,3.7,63883,52768,1623,Low
M5,2010,Middle East,Silver,Petrol,Automatic,1.6,64842,71016,8683,High
7 SERIES,2011,Europe,White,Hybrid,Manual,4.9,151235,32403,7281,High
I3,2011,South America,Silver,Electric,Automatic,2.3,104114,56478,6359,Low
I8,2012,Europe,Blue,Petrol,Manual,3.5,102362,98137,4901,Low
5 SERIES,2012,Asia,Grey,Hybrid,Automatic,3.7,144111,82949,8892,High
I3,2014,South America,Grey,Electric,Automatic,2.7,146524,63603,7733,High
5 SERIES,2011,North America,Blue,Petrol,Manual,4.0,189280,84492,3010,Low
M3,2011,Asia,White,Hybrid,Automatic,2.7,127048,75041,6384,Low
X5,2012,Middle East,Black,Electric,Automatic,3.8,37211,94835,8454,High
I8,2010,Africa,Silver,Petrol,Manual,4.4,55079,100293,7660,High
M3,2013,Middle East,Grey,Hybrid,Manual,4.9,164405,50789,9496,High
5 SERIES,2012,Middle East,Black,Electric,Manual,3.5,123372,57816,1610,Low
X5,2012,Middle East,White,Hybrid,Automatic,3.7,179752,78716,370,Low
M5,2013,South America,Red,Hybrid,Manual,3.5,171702,33096,3285,Low
M5,2011,Africa,Grey,Petrol,Automatic,4.5,5041,109367,1184,Low
X6,2014,Europe,Silver,Petrol,Automatic,2.9,64946,40643,5796,Low
X5,2010,Africa,Blue,Hybrid,Automatic,3.4,20694,98411,8165,High
X5,2013,Middle East,Silver,Hybrid,Automatic,2.6,98629,97897,1824,Low
I3,2011,Europe,Black,Petrol,Manual,3.1,43922,69707,4074,Low
M3,2013,Europe,Black,Electric,Automatic,4.2,187952,119076,8410,High
X6,2014,Asia,White,Electric,Manual,3.2,13334,56549,9831,High
M3,2013,South America,Silver,Petrol,Manual,1.6,137803,104729,2908,Low
I8,2014,Africa,Black,Hybrid,Manual,3.7,138467,89121,6477,Low
X1,2014,Africa,Grey,Diesel,Manual,2.2,114227,32560,5617,Low
3 SERIES,2014,Asia,White,Electric,Manual,2.8,76380,86427,2890,Low
X3,2012,North America,Silver,Diesel,Manual,3.1,111110,42211,4174,Low
X1,2012,Asia,Silver,Hybrid,Automatic,4.5,22133,31208,4798,Low
I3,2011,North America,Grey,Electric,Manual,3.0,60329,116373,2518,Low
3 SERIES,2012,Asia,Red,Diesel,Automatic,3.6,114425,56601,4923,Low
X3,2012,Europe,White,Diesel,Manual,3.6,143123,76625,8158,High
I3,2013,Asia,Blue,Diesel,Automatic,4.4,77261,84238,8862,High
5 SERIES,2012,Asia,White,Electric,Manual,4.3,133110,73304,3405,Low
X5,2014,South America,White,Petrol,Automatic,3.7,10070,77144,4631,Low
7 SERIES,2013,South America,Grey,Diesel,Automatic,1.9,56806,65129,4396,Low
X5,2014,Middle East,Red,Electric,Manual,2.9,83634,48845,3655,Low
X1,2013,Africa,Blue,Electric,Manual,4.2,137980,80836,7490,High
5 SERIES,2010,Europe,Silver,Diesel,Manual,3.4,22892,107972,5553,Low
I8,2011,Asia,Red,Diesel,Manual,4.8,179471,52206,6418,Low
3 SERIES,2014,Africa,Silver,Electric,Automatic,3.5,13417,76356,3120,Low
X6,2013,South America,White,Electric,Manual,2.6,98724,80946,5269,Low
3 SERIES,2010,Africa,Silver,Hybrid,Automatic,3.9,80135,94779,1358,Low
I3,2011,Asia,Grey,Diesel,Automatic,1.7,181714,76383,1550,Low
X6,2012,Asia,Grey,Diesel,Automatic,4.8,90141,86407,6715,Low
7 SERIES,2014,Asia,Grey,Petrol,Manual,3.8,4478,40451,9079,High
I8,2014,North America,Black,Electric,Automatic,2.3,107096,36508,8903,High
X3,2011,Europe,Grey,Electric,Automatic,4.9,111798,68697,5522,Low
3 SERIES,2010,Asia,Black,Electric,Manual,2.2,43022,39866,4221,Low
M3,2011,Africa,Grey,Electric,Manual,1.7,171903,50803,3610,Low
I8,2010,North America,Black,Hybrid,Automatic,4.8,183210,41453,1940,Low
X5,2013,Europe,Red,Electric,Automatic,4.2,54143,87961,6799,Low
X6,2013,Asia,Blue,Electric,Manual,3.8,43609,81534,6570,Low
M3,2014,Europe,White,Petrol,Manual,2.8,29020,93446,6183,Low
X3,2014,North America,Red,Electric,Manual,3.7,104340,94699,2591,Low
X5,2012,Africa,Red,Diesel,Manual,2.9,53382,105473,7612,High
X1,2012,Africa,Red,Petrol,Automatic,3.2,132963,59606,7905,High
X3,2011,Middle East,Black,Hybrid,Automatic,4.6,191700,42377,2675,Low
M5,2010,Europe,Blue,Electric,Automatic,1.6,106849,102068,9106,High
X3,2013,South America,Blue,Hybrid,Manual,2.6,91461,72411,4737,Low
X3,2012,Middle East,Black,Diesel,Manual,2.3,22399,36464,1660,Low
5 SERIES,2013,Africa,Red,Diesel,Automatic,2.7,56513,44747,3101,Low
5 SERIES,2014,Europe,White,Diesel,Automatic,3.3,29521,101514,3194,Low
3 SERIES,2011,Europe,Black,Electric,Manual,4.1,186036,53656,4293,Low
M3,2011,Europe,Red,Diesel,Manual,3.9,168500,39608,2902,Low
I8,2014,Africa,Black,Petrol,Manual,2.9,95,95193,1446,Low
3 SERIES,2010,Asia,Blue,Hybrid,Manual,2.8,93152,79313,7653,High
3 SERIES,2014,Middle East,Blue,Electric,Manual,4.1,9013,34369,2831,Low
X6,2011,Europe,Blue,Electric,Manual,2.8,76454,30655,2281,Low
M5,2011,South America,Black,Petrol,Manual,2.6,79201,66829,5680,Low
M3,2010,Middle East,Red,Hybrid,Automatic,4.6,90843,119054,9102,High
X3,2013,North America,Silver,Electric,Automatic,3.2,91206,114217,660,Low
X6,2010,Africa,Red,Diesel,Automatic,2.1,186458,83886,6047,Low
I8,2010,Europe,Grey,Diesel,Manual,2.6,177770,71476,2473,Low
X1,2013,Middle East,Black,Hybrid,Automatic,2.9,16474,96826,2936,Low
I8,2012,North America,Red,Hybrid,Automatic,1.7,36019,89627,4405,Low
3 SERIES,2014,North America,Red,Electric,Manual,4.3,19044,99044,3989,Low
3 SERIES,2012,North America,Black,Electric,Automatic,2.9,62514,109378,134,Low
7 SERIES,2014,Middle East,Grey,Hybrid,Automatic,1.7,17441,48371,5343,Low
X6,2014,Asia,Blue,Hybrid,Manual,2.2,117011,64368,2866,Low
3 SERIES,2013,South America,Silver,Hybrid,Manual,4.3,166483,53751,4283,Low
X6,2010,Europe,Silver,Diesel,Automatic,4.8,193222,115240,3994,Low
I8,2014,Asia,Black,Electric,Automatic,4.7,186630,99481,5397,Low
M3,2010,Europe,Grey,Hybrid,Automatic,2.8,182932,57960,209,Low
M3,2010,South America,Blue,Electric,Manual,3.9,35788,74383,9920,High
M3,2013,Europe,White,Hybrid,Manual,1.8,123647,51480,8733,High
3 SERIES,2010,South America,Blue,Petrol,Manual,3.8,103028,66532,5729,Low
7 SERIES,2014,Europe,White,Electric,Manual,4.2,47506,45646,2812,Low
X3,2013,South America,Red,Electric,Automatic,4.7,137,73835,4531,Low
X5,2011,Europe,Red,Hybrid,Automatic,2.7,198142,92211,2815,Low
X5,2014,Middle East,White,Diesel,Automatic,3.8,26805,75950,3624,Low
M3,2012,Asia,Silver,Petrol,Manual,2.1,197763,101741,3251,Low
I8,2013,Africa,Grey,Diesel,Automatic,2.5,137492,111129,6198,Low
X1,2010,Asia,White,Hybrid,Manual,2.1,43904,41968,5713,Low
X3,2012,North America,White,Electric,Manual,4.8,173048,63264,9183,High
5 SERIES,2011,Middle East,Grey,Hybrid,Automatic,4.0,3733,66662,7399,High
X6,2011,South America,Blue,Hybrid,Automatic,3.9,29422,98897,4248,Low
7 SERIES,2012,Africa,Black,Hybrid,Automatic,2.9,87453,91502,8358,High
X6,2011,North America,Blue,Hybrid,Manual,1.9,143862,51707,968,Low
I3,2010,South America,Red,Electric,Manual,4.7,64055,47495,6558,Low
X3,2014,Africa,Black,Petrol,Automatic,4.1,48387,34998,2284,Low
X3,2010,Europe,Black,Electric,Automatic,1.7,25297,105971,5931,Low
X5,2014,South America,Silver,Petrol,Automatic,1.8,172408,70391,4169,Low
X1,2011,Middle East,Red,Electric,Manual,4.9,152543,73705,1615,Low
5 SERIES,2014,Europe,Black,Petrol,Manual,2.7,107737,32089,1404,Low
M3,2010,South America,Black,Petrol,Manual,2.0,35643,43301,9665,High
M5,2014,North America,Grey,Hybrid,Manual,3.7,164092,84124,609,Low
X1,2010,Europe,Silver,Diesel,Automatic,1.8,124384,89252,3237,Low
I3,2010,North America,Black,Electric,Automatic,4.8,11466,59804,8704,High
M3,2010,Africa,Blue,Diesel,Automatic,3.3,85795,99402,2566,Low
X1,2013,South America,Black,Petrol,Manual,1.6,65069,51724,9413,High
X6,2014,North America,White,Diesel,Manual,2.3,147259,79517,5951,Low
I8,2011,North America,Grey,Electric,Automatic,2.2,49775,69740,4916,Low
X6,2011,Africa,Black,Electric,Automatic,2.6,6785,51634,2711,Low
5 SERIES,2012,Europe,Blue,Petrol,Manual,5.0,189011,90067,2365,Low
X1,2011,Africa,White,Diesel,Automatic,4.9,100891,110575,8311,High
X6,2013,Asia,Red,Electric,Automatic,3.6,194694,58079,6206,Low
X6,2013,Africa,Black,Diesel,Automatic,2.0,169226,101054,2307,Low
M5,2010,Asia,Silver,Electric,Manual,2.1,112584,45878,3457,Low
X3,2011,North America,Black,Hybrid,Manual,2.2,30559,70806,9468,High
X1,2011,Middle East,Grey,Electric,Automatic,4.5,72036,68429,9886,High
I3,2013,South America,Blue,Petrol,Manual,5.0,129200,109958,7693,High
7 SERIES,2010,Europe,Blue,Hybrid,Automatic,1.9,63214,84433,9952,High
I8,2013,Asia,Grey,Hybrid,Manual,1.5,50186,69097,5518,Low
X1,2012,Africa,Red,Petrol,Automatic,3.1,137226,63310,5430,Low
I3,2014,Asia,Red,Diesel,Manual,2.6,116164,40040,4770,Low
5 SERIES,2013,Asia,Grey,Petrol,Manual,2.0,72844,55929,3548,Low
X6,2012,Europe,Grey,Electric,Manual,1.7,19395,92949,1210,Low
I3,2012,North America,Red,Electric,Manual,2.6,61307,32072,8574,High
M3,2010,North America,Blue,Electric,Manual,2.3,126828,75498,682,Low
X3,2010,North America,Grey,Diesel,Manual,1.6,166118,53206,9818,High
X5,2013,Europe,Blue,Diesel,Automatic,4.2,137215,59608,2697,Low
3 SERIES,2014,Middle East,White,Electric,Automatic,2.5,90526,105181,8694,High
M5,2010,South America,White,Electric,Manual,4.7,161123,106515,8676,High
M5,2012,Middle East,Grey,Diesel,Manual,4.2,128086,53737,7348,High
5 SERIES,2012,Asia,Blue,Diesel,Manual,3.7,91041,69732,3966,Low
7 SERIES,2011,Africa,Red,Diesel,Manual,4.0,87062,109451,6011,Low
I8,2013,Asia,White,Diesel,Manual,2.9,154075,82819,2713,Low
5 SERIES,2012,Europe,Black,Petrol,Manual,4.7,45529,65896,9085,High
X1,2011,Europe,White,Petrol,Automatic,4.1,143754,79712,4203,Low
X3,2010,Africa,Silver,Electric,Automatic,1.8,42626,111676,8828,High
X3,2012,Europe,Blue,Diesel,Automatic,1.9,46449,116723,8208,High
M3,2014,Africa,Silver,Diesel,Manual,3.7,23516,87053,1631,Low
X3,2012,Asia,Silver,Hybrid,Manual,3.7,96976,55547,8459,High
7 SERIES,2014,Europe,Red,Petrol,Automatic,3.4,47916,39624,2998,Low
M3,2014,Asia,Black,Electric,Manual,4.6,3568,42539,700,Low
X6,2014,Asia,White,Diesel,Manual,4.5,155670,114314,7016,High
X3,2014,Europe,Grey,Hybrid,Manual,3.2,76625,44470,5074,Low
7 SERIES,2014,Asia,Grey,Diesel,Automatic,4.9,61519,92568,7049,High
3 SERIES,2011,North America,Grey,Hybrid,Automatic,2.7,134100,72118,7660,High
X1,2014,Middle East,Blue,Hybrid,Manual,2.7,45603,117759,8272,High
I3,2013,Africa,Black,Petrol,Manual,3.5,189514,91910,4490,Low
5 SERIES,2011,South America,Black,Diesel,Manual,3.0,2582,88587,2622,Low
X3,2012,Africa,Red,Petrol,Automatic,4.3,33471,99204,1108,Low
5 SERIES,2010,South America,Blue,Petrol,Manual,5.0,144348,48013,691,Low
X1,2012,South America,White,Hybrid,Manual,4.3,118761,42785,2468,Low
X5,2010,Asia,Silver,Electric,Automatic,3.2,79796,97749,9764,High
M3,2011,Asia,Silver,Petrol,Manual,2.4,64804,85155,4894,Low
I3,2011,Europe,Red,Hybrid,Automatic,4.9,104351,36578,4426,Low
7 SERIES,2011,North America,Red,Petrol,Manual,2.7,185462,65150,3835,Low
5 SERIES,2013,Asia,Blue,Petrol,Automatic,3.7,109089,61714,1333,Low
X6,2010,Asia,Black,Electric,Manual,2.8,69602,71046,1948,Low
3 SERIES,2013,Africa,Grey,Petrol,Automatic,1.9,87014,60110,6004,Low
7 SERIES,2013,Africa,Blue,Petrol,Automatic,4.8,67452,60511,735,Low
5 SERIES,2013,Africa,Red,Diesel,Manual,3.0,185198,58854,8522,High
X1,2013,Asia,Silver,Petrol,Automatic,2.3,108903,70084,8506,High
X1,2011,Europe,Red,Petrol,Manual,4.0,194126,48482,6805,Low
M5,2013,North America,Blue,Diesel,Manual,2.5,197492,58928,9628,High
M3,2012,Africa,Black,Hybrid,Manual,2.3,162244,112125,1005,Low
I3,2012,Asia,Grey,Electric,Automatic,4.3,56919,79349,3756,Low
M5,2013,Asia,White,Hybrid,Automatic,3.3,69562,44329,7668,High
7 SERIES,2014,Asia,Blue,Electric,Automatic,1.6,76310,97222,4203,Low
M5,2013,Middle East,Grey,Hybrid,Automatic,4.4,165304,64561,6359,Low
X3,2011,North America,Red,Hybrid,Automatic,4.5,51620,55971,9398,High
M3,2013,South America,Blue,Electric,Manual,4.6,25412,77224,1392,Low
M3,2014,South America,Red,Hybrid,Manual,3.5,145936,117009,1032,Low
5 SERIES,2013,Middle East,Grey,Electric,Automatic,4.8,82386,115937,2449,Low
I3,2013,North America,Silver,Diesel,Automatic,4.4,77077,91858,551,Low
M3,2011,North America,Red,Diesel,Manual,1.9,17508,63846,9848,High
M3,2013,Africa,Blue,Hybrid,Automatic,4.3,169874,97333,5947,Low
X6,2011,Europe,Black,Diesel,Manual,2.9,42381,75870,4490,Low
X6,2011,North America,Blue,Diesel,Automatic,2.6,156478,50931,130,Low
X1,2012,Africa,Black,Hybrid,Manual,2.8,166748,100549,944,Low
7 SERIES,2011,Europe,Grey,Hybrid,Manual,4.1,24876,88335,5968,Low
X1,2014,Africa,Grey,Hybrid,Manual,3.5,103356,30938,1123,Low
M3,2014,Asia,White,Hybrid,Manual,3.5,7760,79798,937,Low
I8,2012,Asia,Silver,Diesel,Automatic,3.0,88820,89080,6306,Low
7 SERIES,2010,Middle East,Black,Electric,Automatic,1.9,134069,32820,3441,Low
3 SERIES,2012,Africa,Grey,Electric,Manual,1.6,107188,48008,2113,Low
3 SERIES,2011,Middle East,White,Diesel,Manual,4.2,84955,84234,9458,High
3 SERIES,2011,North America,Red,Petrol,Manual,2.6,74426,104226,5543,Low
3 SERIES,2012,South America,Blue,Electric,Manual,2.2,199619,90593,4475,Low
7 SERIES,2012,Europe,Grey,Electric,Automatic,3.3,152397,57321,6163,Low
X1,2010,Europe,Red,Electric,Automatic,4.4,167881,43126,9986,High
M3,2012,Asia,Grey,Hybrid,Manual,2.2,37260,44600,9367,High
X1,2013,South America,White,Electric,Automatic,3.7,94384,113888,3213,Low
X3,2012,Asia,Blue,Hybrid,Manual,2.9,34063,90579,9496,High
3 SERIES,2010,Middle East,White,Electric,Manual,3.2,145746,68343,2537,Low
M5,2012,South America,White,Petrol,Manual,2.3,61719,100089,358,Low
X3,2014,Africa,Blue,Electric,Manual,4.6,33242,94793,7049,High
X3,2010,Asia,Black,Electric,Manual,2.1,7201,35100,5171,Low
M3,2011,South America,Red,Electric,Manual,4.2,7194,47833,4833,Low
X1,2012,Europe,Red,Hybrid,Automatic,1.8,47366,94087,2441,Low
X6,2013,Asia,Blue,Petrol,Automatic,3.2,77301,77971,8377,High
I8,2010,South America,Red,Hybrid,Manual,4.8,195568,66337,8411,High
I8,2013,Middle East,Grey,Electric,Automatic,4.4,134321,116582,9184,High
3 SERIES,2014,Middle East,Silver,Electric,Automatic,3.5,61550,116830,2868,Low
X6,2012,Asia,Blue,Petrol,Automatic,2.0,198641,71055,5314,Low
X6,2011,South America,Silver,Petrol,Manual,3.3,25333,81579,6802,Low
X1,2010,South America,Black,Diesel,Manual,3.5,981,100570,3155,Low
M5,2013,Africa,Blue,Diesel,Manual,3.3,196585,63805,7086,High
5 SERIES,2012,Europe,Blue,Hybrid,Automatic,4.1,112655,65369,3251,Low
7 SERIES,2014,Middle East,Grey,Petrol,Automatic,2.6,36633,32636,164,Low
I3,2014,Europe,White,Petrol,Manual,4.5,75378,64502,6968,Low
X1,2010,South America,Grey,Petrol,Manual,2.5,111756,94249,400,Low
X6,2010,Asia,White,Hybrid,Automatic,2.3,192179,79599,9744,High
X5,2010,South America,Black,Hybrid,Manual,4.1,174939,44941,3318,Low
X1,2014,Asia,Black,Petrol,Manual,4.0,129310,111453,3663,Low
M5,2013,Middle East,Black,Hybrid,Manual,3.9,43703,48972,7732,High
X3,2014,North America,Black,Diesel,Manual,4.8,40508,74674,186,Low
X6,2011,South America,Grey,Hybrid,Manual,3.7,127326,31339,4041,Low
I8,2012,Africa,Black,Electric,Automatic,3.2,193449,70756,3242,Low
M5,2012,Europe,White,Diesel,Manual,2.1,147576,30278,9449,High
X1,2014,North America,White,Diesel,Automatic,3.3,88331,39107,3432,Low
X1,2014,Middle East,Blue,Petrol,Manual,2.8,199916,107983,4248,Low
X6,2014,Middle East,Grey,Hybrid,Manual,4.1,146822,45824,7071,High
I8,2011,Asia,Black,Electric,Manual,1.5,11295,64719,8224,High
7 SERIES,2013,Asia,White,Diesel,Automatic,3.7,51431,119597,7154,High
7 SERIES,2014,Asia,White,Diesel,Manual,2.5,150425,39499,9883,High
M5,2010,Asia,White,Petrol,Automatic,4.5,194794,110500,1252,Low
7 SERIES,2012,Asia,Silver,Electric,Automatic,3.7,124348,109703,1621,Low
7 SERIES,2011,Europe,Red,Electric,Automatic,2.5,132003,118801,9240,High
X6,2014,Europe,White,Electric,Manual,1.7,71149,78852,660,Low
X6,2013,South America,Grey,Hybrid,Manual,4.2,66679,50725,3435,Low
3 SERIES,2010,Asia,Red,Petrol,Manual,4.5,52350,46813,4437,Low
5 SERIES,2013,South America,White,Diesel,Automatic,2.5,68837,58799,9198,High
3 SERIES,2010,North America,Blue,Hybrid,Manual,3.3,14938,38253,3190,Low
X3,2012,South America,Silver,Petrol,Automatic,2.2,17545,92121,5655,Low
M5,2014,Asia,Black,Diesel,Manual,1.5,174948,118803,3620,Low
X3,2012,Asia,Grey,Electric,Automatic,2.7,192174,49957,1678,Low
7 SERIES,2013,North America,Black,Diesel,Automatic,4.2,175062,48710,6786,Low
