Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
7 SERIES,2018,North America,Blue,Petrol,Automatic,2.5,56641,98756,3310,Low
7 SERIES,2017,South America,Grey,Hybrid,Manual,3.0,89364,63295,6410,Low
M3,2019,South America,Red,Petrol,Automatic,3.8,118626,30037,9786,High
I8,2019,Middle East,Black,Diesel,Automatic,3.6,646,89033,4026,Low
3 SERIES,2017,North America,Red,Hybrid,Manual,4.8,30099,48411,4144,Low
X3,2016,North America,Silver,Hybrid,Automatic,2.6,133522,39192,2529,Low
I8,2019,North America,White,Diesel,Automatic,3.6,93400,102441,5427,Low
7 SERIES,2019,South America,Black,Hybrid,Automatic,2.5,40769,99525,9685,High
I8,2015,Europe,Black,Petrol,Manual,3.8,92825,96559,9534,High
3 SERIES,2015,Middle East,Blue,Hybrid,Manual,3.7,11279,84639,3288,Low
7 SERIES,2016,Asia,Grey,Petrol,Manual,3.9,120547,60103,4996,Low
X3,2017,Africa,Black,Petrol,Automatic,4.2,39542,50048,6674,Low
M3,2018,Middle East,Grey,Hybrid,Manual,3.2,117919,71424,8991,High
I3,2017,South America,Blue,Petrol,Automatic,2.2,179271,88270,8618,High
5 SERIES,2017,North America,Red,Hybrid,Automatic,4.3,36538,36191,6574,Low
X3,2015,Asia,Red,Petrol,Manual,2.7,71064,90559,905,Low
I3,2019,Africa,Grey,Petrol,Automatic,3.8,92688,69318,3370,Low
X1,2015,Middle East,Black,Electric,Manual,2.4,41878,49336,2876,Low
X1,2016,Europe,White,Hybrid,Manual,3.1,192430,43315,8141,High
5 SERIES,2019,Middle East,Grey,Diesel,Manual,4.7,170525,99610,8691,High
5 SERIES,2017,Asia,Red,Electric,Manual,3.8,66923,59770,9284,High
I8,2019,North America,Blue,Diesel,Manual,4.6,65218,62562,1232,Low
X6,2018,Africa,Grey,Diesel,Manual,3.2,64222,67591,2175,Low
3 SERIES,2019,North America,Grey,Diesel,Manual,2.8,123341,76375,4476,Low
X5,2017,South America,Grey,Hybrid,Automatic,3.2,198033,83774,1894,Low
7 SERIES,2016,Middle East,White,Petrol,Manual,3.7,9674,57638,3156,Low
3 SERIES,2016,Middle East,Grey,Diesel,Automatic,2.4,117844,45008,9711,High
X3,2016,Middle East,Grey,Hybrid,Manual,4.6,62274,110970,4532,Low
X6,2019,North America,Grey,Diesel,Manual,2.7,80391,50663,7811,High
X5,2018,Middle East,Grey,Electric,Manual,1.9,43583,116005,2694,Low
X5,2016,Africa,Grey,Petrol,Manual,4.4,38526,61444,3110,Low
M3,2017,Asia,Red,Petrol,Manual,3.9,152060,41400,6086,Low
I3,2016,Middle East,Silver,Petrol,Manual,2.9,132992,42908,5879,Low
X1,2016,Middle East,Red,Hybrid,Manual,2.0,182705,102393,7665,High
X6,2019,Africa,Red,Hybrid,Automatic,1.5,143707,111319,7289,High
X6,2017,Africa,Blue,Hybrid,Manual,4.2,39867,70855,8436,High
M5,2015,Middle East,Silver,Hybrid,Manual,1.5,9104,71069,8198,High
5 SERIES,2015,Europe,Grey,Electric,Manual,4.9,74397,40908,7910,High
5 SERIES,2016,Europe,Silver,Petrol,Manual,2.5,128235,105999,6950,Low
X5,2017,Middle East,Silver,Diesel,Automatic,4.6,61719,78608,2464,Low
7 SERIES,2016,Middle East,White,Hybrid,Automatic,2.6,173328,102359,1714,Low
X1,2015,South America,Red,Hybrid,Manual,2.2,61997,86136,1657,Low
X5,2016,Africa,Black,Diesel,Automatic,2.3,4304,78375,6594,Low
X3,2019,Middle East,Red,Petrol,Automatic,4.6,42086,60884,9992,High
X1,2018,Asia,Red,Diesel,Automatic,3.5,115845,55712,3074,Low
I3,2016,Africa,White,Diesel,Manual,2.7,70388,48588,9438,High
7 SERIES,2017,Africa,Grey,Electric,Automatic,2.4,34592,91620,4648,Low
5 SERIES,2015,South America,Silver,Diesel,Manual,4.5,7453,81186,8696,High
5 SERIES,2019,Europe,Black,Petrol,Automatic,2.8,28333,44350,5751,Low
5 SERIES,2015,Middle East,Blue,Hybrid,Automatic,3.5,5209,69578,9576,High
7 SERIES,2019,Africa,Silver,Petrol,Automatic,3.9,57844,67312,1606,Low
M5,2015,Middle East,Blue,Electric,Automatic,2.4,59403,54322,1401,Low
I3,2017,Africa,White,Hybrid,Manual,3.8,164998,110945,7817,High
3 SERIES,2015,Africa,Silver,Hybrid,Automatic,2.9,76569,86632,6145,Low
5 SERIES,2018,Asia,Blue,Diesel,Automatic,1.7,49935,66531,3371,Low
I8,2015,Europe,White,Diesel,Manual,2.8,142951,111466,7676,High
3 SERIES,2017,Europe,Blue,Diesel,Automatic,2.0,122792,81215,8541,High
X6,2017,Africa,Blue,Electric,Automatic,4.5,12369,115170,3015,Low
X6,2016,Europe,Grey,Electric,Automatic,4.7,109618,34594,466,Low
I8,2019,North America,White,Petrol,Manual,1.9,193696,34431,4484,Low
5 SERIES,2019,Africa,Black,Hybrid,Automatic,2.7,102765,78838,3127,Low
I8,2019,North America,Black,Diesel,Manual,5.0,30049,72844,4256,Low
3 SERIES,2019,South America,Black,Diesel,Automatic,2.6,64990,55339,2639,Low
X1,2016,South America,Grey,Electric,Manual,2.8,60525,99091,8780,High
3 SERIES,2017,Africa,Grey,Petrol,Automatic,4.2,136617,93304,1913,Low
M3,2018,South America,Red,Hybrid,Automatic,3.4,167492,90496,7164,High
X5,2017,South America,Silver,Electric,Automatic,2.0,155021,85555,5530,Low
X6,2015,South America,White,Hybrid,Manual,2.4,180933,96338,8497,High
X1,2016,Europe,Black,Diesel,Manual,4.2,162827,39841,4065,Low
5 SERIES,2015,Europe,Grey,Electric,Automatic,4.9,186071,93172,9678,High
I3,2015,North America,Black,Electric,Manual,4.6,64462,70817,1409,Low
3 SERIES,2018,North America,White,Electric,Manual,4.7,21671,68474,8322,High
I3,2017,South America,White,Diesel,Automatic,4.3,23481,95145,834,Low
7 SERIES,2019,North America,Black,Electric,Automatic,3.1,6082,104414,6867,Low
7 SERIES,2015,Middle East,Red,Electric,Manual,3.4,121067,100938,2375,Low
X3,2015,Europe,White,Electric,Automatic,4.4,22762,107087,5457,Low
7 SERIES,2015,North America,Red,Diesel,Manual,3.0,166659,107014,3640,Low
3 SERIES,2018,South America,Grey,Diesel,Manual,3.5,26684,41563,5369,Low
X3,2015,South America,Red,Electric,Automatic,3.8,27575,89208,8977,High
X1,2015,Europe,Red,Petrol,Manual,2.3,87516,33290,6499,Low
X5,2018,Europe,Red,Diesel,Manual,2.1,12948,91054,6829,Low
I3,2016,South America,Black,Diesel,Automatic,1.9,182360,35055,5063,Low
I3,2015,Africa,Blue,Electric,Automatic,4.5,86085,72600,5130,Low
M3,2016,Middle East,Red,Petrol,Automatic,4.4,21406,97120,5336,Low
5 SERIES,2019,South America,Grey,Hybrid,Automatic,4.1,84993,50537,8797,High
M3,2016,Middle East,Red,Petrol,Automatic,4.6,33286,49941,5048,Low
X1,2015,Africa,White,Petrol,Manual,4.6,85000,106540,6500,Low
M5,2016,Europe,White,Hybrid,Automatic,4.9,57465,50694,2671,Low
5 SERIES,2019,South America,Black,Hybrid,Manual,3.4,164144,107739,120,Low
I3,2018,Asia,Grey,Petrol,Automatic,4.6,195827,63392,1524,Low
X3,2018,North America,Blue,Electric,Automatic,4.4,178435,114704,5120,Low
M5,2018,South America,Grey,Hybrid,Manual,4.2,87132,113926,1611,Low
X5,2019,South America,White,Hybrid,Manual,2.3,39453,68564,8890,High
7 SERIES,2015,Asia,Red,Hybrid,Manual,4.6,123543,102635,8560,High
M5,2018,Africa,Red,Hybrid,Manual,3.7,83098,68637,4456,Low
M3,2015,Europe,Blue,Petrol,Manual,2.3,130422,83498,1698,Low
5 SERIES,2017,North America,Red,Hybrid,Manual,3.8,77241,76415,1870,Low
X5,2019,Asia,Red,Hybrid,Automatic,4.3,26079,69229,6992,Low
X6,2019,Africa,White,Petrol,Automatic,4.0,64440,118410,2243,Low
7 SERIES,2019,Asia,Blue,Diesel,Manual,4.6,50540,117844,2680,Low
I3,2018,South America,Grey,Hybrid,Manual,2.1,161131,66849,6194,Low
X5,2017,South America,Grey,Petrol,Manual,2.2,67745,86592,6607,Low
X5,2017,Asia,White,Hybrid,Automatic,2.6,162286,77875,6961,Low
I3,2019,Africa,Grey,Hybrid,Manual,1.9,14422,33166,8024,High
I3,2016,North America,Blue,Electric,Automatic,3.5,35802,84949,5141,Low
I3,2015,Europe,Red,Electric,Automatic,2.4,40562,62848,845,Low
3 SERIES,2019,South America,Blue,Hybrid,Automatic,2.2,151872,105675,5924,Low
3 SERIES,2018,Europe,Blue,Electric,Automatic,1.8,77965,60984,3061,Low
X3,2019,Middle East,Red,Hybrid,Manual,4.5,49045,73567,3930,Low
5 SERIES,2017,Africa,Blue,Hybrid,Manual,3.0,185773,75310,5002,Low
M3,2017,South America,Silver,Petrol,Automatic,4.3,118884,46428,9364,High
X6,2018,North America,Blue,Petrol,Manual,4.5,20413,51215,7910,High
X3,2017,North America,White,Electric,Manual,3.9,158713,52560,7768,High
I3,2016,North America,Red,Petrol,Automatic,3.7,142426,99647,6673,Low
I3,2015,South America,Grey,Petrol,Manual,4.9,182968,116820,6978,Low
3 SERIES,2015,Africa,Silver,Electric,Automatic,1.5,90298,49335,5225,Low
3 SERIES,2016,South America,Blue,Electric,Manual,3.5,115308,46814,7143,High
7 SERIES,2017,Asia,Grey,Hybrid,Automatic,1.7,122610,62168,7429,High
X5,2017,Africa,Red,Hybrid,Manual,2.8,966,35691,9190,High
I8,2016,Asia,Grey,Electric,Manual,1.5,159274,93528,6111,Low
X6,2015,South America,Grey,Electric,Automatic,3.4,97166,49542,2859,Low
M5,2015,Africa,Red,Electric,Manual,2.2,82006,100516,7700,High
M5,2016,North America,Grey,Diesel,Automatic,4.5,128459,77089,1137,Low
M5,2015,South America,Silver,Electric,Manual,4.2,149949,92929,5399,Low
3 SERIES,2017,Asia,Silver,Electric,Automatic,1.5,191498,77645,808,Low
3 SERIES,2018,Middle East,Grey,Electric,Automatic,4.3,162116,32284,9068,High
X3,2017,South America,Grey,Electric,Automatic,4.4,107649,64888,2334,Low
5 SERIES,2017,Asia,Grey,Petrol,Manual,1.8,5583,109754,6747,Low
X6,2018,Africa,Grey,Electric,Manual,4.4,150603,58316,2369,Low
I3,2015,Europe,Blue,Hybrid,Automatic,2.6,194275,82125,8637,High
I8,2019,Asia,Red,Electric,Manual,4.6,48696,81401,2155,Low
X1,2017,Middle East,White,Diesel,Automatic,4.5,154481,36799,3386,Low
M5,2018,Europe,Black,Diesel,Manual,3.3,186852,99956,9101,High
X1,2017,North America,Blue,Hybrid,Automatic,5.0,155906,99068,9085,High
7 SERIES,2019,South America,Red,Hybrid,Manual,4.9,154064,88695,571,Low
3 SERIES,2016,Asia,Blue,Diesel,Automatic,3.4,110563,107501,2990,Low
X1,2019,Europe,Blue,Diesel,Manual,3.9,38374,38299,686,Low
I3,2015,North America,Blue,Electric,Automatic,4.8,95911,98555,1522,Low
5 SERIES,2018,Middle East,Black,Petrol,Manual,3.7,141185,111410,7533,High
M5,2019,North America,Grey,Electric,Automatic,2.6,157859,78285,5381,Low
M3,2017,South America,Black,Petrol,Manual,2.8,41672,40730,8519,High
I8,2017,Africa,Silver,Diesel,Automatic,1.7,51683,33147,5010,Low
I8,2015,North America,Red,Petrol,Automatic,3.3,142041,30868,1196,Low
X5,2017,Europe,White,Petrol,Manual,1.7,189149,97087,6777,Low
I3,2016,Europe,White,Hybrid,Manual,1.9,79692,58369,3399,Low
X6,2019,Middle East,White,Hybrid,Manual,3.0,119940,65227,6488,Low
X6,2019,Middle East,Silver,Hybrid,Manual,4.3,110887,111991,1176,Low
7 SERIES,2018,South America,Silver,Petrol,Manual,4.7,9727,51239,4651,Low
M5,2017,Europe,Red,Diesel,Manual,3.2,124417,81818,3824,Low
X6,2016,Asia,Grey,Petrol,Manual,4.9,124307,92897,7637,High
3 SERIES,2016,Europe,Blue,Hybrid,Manual,1.7,49520,81050,8212,High
X5,2017,North America,Silver,Diesel,Manual,3.8,103161,107904,6948,Low
X6,2019,Africa,Grey,Petrol,Manual,2.7,27378,36674,8099,High
M5,2019,Asia,Silver,Hybrid,Manual,2.3,149154,53999,7598,High
X6,2018,North America,Silver,Electric,Manual,2.1,101854,64408,7152,High
7 SERIES,2018,North America,Silver,Electric,Manual,2.4,72028,49680,2128,Low
5 SERIES,2017,South America,Blue,Petrol,Automatic,1.7,186418,48261,3093,Low
X5,2015,South America,Grey,Electric,Manual,2.5,47388,87404,8038,High
X6,2015,Europe,Black,Hybrid,Manual,3.9,111555,114512,1791,Low
5 SERIES,2015,Africa,Blue,Hybrid,Automatic,1.9,110235,111654,4564,Low
X5,2019,Middle East,Silver,Hybrid,Manual,2.3,23163,53438,4996,Low
X5,2017,Europe,Black,Petrol,Automatic,3.2,182518,92512,1308,Low
X1,2018,Middle East,White,Petrol,Automatic,2.1,182341,71945,4901,Low
M5,2016,Middle East,Blue,Diesel,Manual,2.5,13657,64896,5256,Low
5 SERIES,2018,Asia,White,Hybrid,Automatic,3.1,139776,50435,8756,High
X6,2018,North America,Grey,Petrol,Manual,3.8,180762,88438,1281,Low
I3,2019,Europe,Blue,Diesel,Manual,3.0,167058,36171,4178,Low
X5,2018,Africa,Silver,Diesel,Automatic,4.5,194018,79953,8740,High
X3,2018,Asia,Grey,Electric,Automatic,1.8,122062,89357,3646,Low
I8,2019,Africa,Silver,Petrol,Manual,3.2,24261,71031,5770,Low
X6,2019,Middle East,Blue,Hybrid,Manual,4.1,90974,37110,5088,Low
X6,2019,Europe,Red,Diesel,Manual,2.3,103676,45696,574,Low
M3,2015,South America,White,Hybrid,Automatic,2.5,122221,38518,6111,Low
X6,2018,Africa,Silver,Electric,Automatic,1.9,198378,36113,1264,Low
M3,2017,Africa,Silver,Petrol,Manual,4.7,59572,105478,3114,Low
X3,2015,South America,White,Diesel,Manual,3.6,28360,31699,2516,Low
M3,2017,South America,Blue,Petrol,Automatic,3.4,70638,98205,3031,Low
X5,2016,Middle East,Grey,Electric,Automatic,4.7,67967,51770,6209,Low
7 SERIES,2017,South America,Black,Petrol,Automatic,2.5,64530,45204,3080,Low
3 SERIES,2019,Africa,Black,Hybrid,Automatic,1.5,151218,73456,2668,Low
X5,2019,South America,Silver,Diesel,Automatic,2.0,196366,85690,5821,Low
X6,2017,South America,Grey,Petrol,Manual,4.8,4074,108437,5027,Low
M5,2018,Africa,Blue,Electric,Manual,3.8,196849,105541,1178,Low
5 SERIES,2019,Europe,Grey,Electric,Automatic,4.7,73861,119912,5474,Low
X5,2015,Middle East,White,Hybrid,Manual,4.5,44077,103515,5795,Low
I8,2018,South America,White,Hybrid,Automatic,2.7,178174,38505,2498,Low
5 SERIES,2015,Europe,White,Petrol,Automatic,3.7,138389,70494,5459,Low
M5,2017,North America,White,Hybrid,Automatic,1.6,74676,104670,6047,Low
5 SERIES,2018,Europe,Silver,Electric,Manual,4.4,148929,85008,2402,Low
M3,2018,Africa,White,Electric,Manual,5.0,46428,107074,294,Low
M5,2017,Africa,White,Diesel,Automatic,4.8,25536,65559,2919,Low
I8,2019,North America,Red,Diesel,Automatic,3.4,123103,89275,9259,High
I3,2017,North America,Black,Electric,Automatic,2.3,75812,111389,9803,High
7 SERIES,2018,Asia,White,Electric,Manual,1.7,81308,84156,3182,Low
X3,2016,Europe,Grey,Hybrid,Automatic,2.1,94594,106740,5300,Low
I8,2017,Asia,Black,Diesel,Manual,4.8,177173,57369,8494,High
X3,2019,North America,Silver,Diesel,Automatic,2.6,142198,99764,7652,High
3 SERIES,2017,South America,Grey,Electric,Automatic,4.1,4291,41548,9710,High
M3,2015,South America,White,Electric,Automatic,2.8,169350,119094,4040,Low
7 SERIES,2019,Europe,Black,Electric,Manual,4.2,100284,52876,2510,Low
3 SERIES,2017,South America,White,Petrol,Manual,4.9,196443,78517,6654,Low
X1,2016,Asia,Grey,Diesel,Automatic,2.9,50867,69177,5133,Low
X6,2019,Europe,Red,Petrol,Manual,3.6,134302,90294,7080,High
X3,2018,Africa,Blue,Hybrid,Manual,3.8,64121,45553,1316,Low
I8,2017,North America,Grey,Electric,Manual,1.7,35350,35589,1806,Low
X6,2019,Middle East,Black,Hybrid,Automatic,3.1,179777,109526,5257,Low
I3,2018,Europe,White,Petrol,Automatic,3.0,192309,77999,7219,High
I3,2016,South America,Silver,Hybrid,Manual,2.8,64587,100782,5041,Low
M5,2015,North America,White,Electric,Automatic,4.2,193418,106808,7070,High
I3,2019,Middle East,Silver,Electric,Automatic,3.8,147582,85781,432,Low
X6,2019,South America,Blue,Electric,Manual,4.3,38672,76496,3940,Low
X3,2015,Asia,White,Hybrid,Manual,3.1,53909,71714,6766,Low
5 SERIES,2019,Europe,Grey,Hybrid,Manual,3.9,156180,61517,7418,High
X3,2016,Europe,Silver,Petrol,Manual,2.6,19700,36600,2258,Low
I3,2016,Africa,Black,Hybrid,Automatic,4.4,12335,103505,8076,High
3 SERIES,2015,North America,Black,Electric,Manual,1.7,144006,104593,3674,Low
X1,2018,Asia,Black,Electric,Manual,2.9,7427,94641,6498,Low
3 SERIES,2019,North America,Grey,Electric,Manual,1.9,157879,81955,5320,Low
X6,2017,North America,White,Hybrid,Automatic,4.3,163485,117509,8135,High
M5,2016,South America,Silver,Hybrid,Manual,3.9,5050,97077,9488,High
I3,2018,Asia,Grey,Diesel,Manual,2.2,165480,117528,7962,High
I3,2019,Africa,Grey,Diesel,Automatic,4.4,26812,63695,7029,High
I8,2016,Africa,White,Diesel,Manual,4.5,82228,79165,8575,High
3 SERIES,2019,South America,Silver,Electric,Automatic,3.7,173164,66454,2170,Low
X1,2018,Middle East,Black,Diesel,Manual,2.4,11817,73863,1198,Low
X1,2016,Africa,Black,Electric,Manual,4.9,40175,70738,2139,Low
M5,2015,South America,Silver,Diesel,Manual,4.5,100883,58613,8859,High
X6,2019,Middle East,Red,Electric,Manual,2.9,10809,69419,5267,Low
3 SERIES,2015,South America,Silver,Petrol,Manual,4.3,19723,87607,8705,High
5 SERIES,2018,Asia,Blue,Petrol,Manual,2.0,166179,65813,1421,Low
I3,2019,South America,Black,Hybrid,Manual,2.1,69240,78547,1150,Low
I8,2018,Africa,White,Petrol,Manual,4.0,171586,117099,944,Low
X6,2019,Africa,Black,Petrol,Automatic,2.0,68384,60545,9683,High
X1,2019,Middle East,Grey,Diesel,Manual,3.2,151062,64938,778,Low
X5,2018,South America,Blue,Diesel,Manual,3.6,26343,63020,1048,Low
X1,2019,Asia,Blue,Diesel,Automatic,1.8,64634,98998,522,Low
5 SERIES,2015,Africa,Silver,Electric,Manual,2.6,145920,85917,9639,High
7 SERIES,2017,North America,Red,Petrol,Manual,4.9,74779,69892,7572,High
M5,2018,North America,Red,Hybrid,Manual,3.2,30156,75530,9515,High
7 SERIES,2017,Africa,Silver,Petrol,Automatic,4.4,108782,48352,1335,Low
M5,2015,Asia,Blue,Hybrid,Manual,3.0,136229,113980,4317,Low
M5,2017,Europe,Red,Diesel,Manual,2.2,41361,43661,7125,High
X3,2015,Africa,Blue,Petrol,Automatic,2.9,55982,59298,2987,Low
3 SERIES,2018,South America,Grey,Petrol,Automatic,3.5,89973,60505,5981,Low
X5,2019,South America,Blue,Diesel,Manual,2.8,129091,93067,9760,High
X3,2018,South America,White,Electric,Automatic,4.7,92863,102374,855,Low
M3,2015,North America,Silver,Diesel,Automatic,2.3,179966,62621,2503,Low
X5,2017,Middle East,White,Petrol,Manual,2.8,187064,79465,4154,Low
5 SERIES,2017,Africa,Red,Diesel,Manual,2.1,191793,100387,8973,High
X1,2016,Asia,Blue,Hybrid,Manual,2.9,64098,98976,9976,High
M3,2019,Asia,Blue,Petrol,Automatic,4.3,58883,63036,2473,Low
I8,2019,Africa,Black,Petrol,Automatic,2.0,195094,64645,4815,Low
X3,2016,Africa,Black,Hybrid,Automatic,2.0,35836,63686,3031,Low
X5,2016,Europe,Black,Hybrid,Automatic,3.6,132011,100283,8439,High
X1,2016,South America,Silver,Hybrid,Automatic,4.1,96176,106297,4599,Low
I3,2015,North America,Red,Hybrid,Automatic,2.3,134428,116300,377,Low
M3,2016,South America,White,Petrol,Manual,4.4,82124,104574,4765,Low
I8,2017,Europe,Black,Petrol,Manual,3.1,153468,82332,1990,Low
X6,2017,Africa,Grey,Hybrid,Manual,4.8,7295,51036,4950,Low
X5,2017,Africa,Grey,Diesel,Automatic,2.8,158044,77450,2702,Low
I8,2017,Middle East,Grey,Petrol,Automatic,4.9,35452,88147,4260,Low
3 SERIES,2018,North America,Red,Petrol,Automatic,2.7,147281,86407,5004,Low
X5,2018,South America,Silver,Electric,Manual,1.6,176744,56804,440,Low
7 SERIES,2016,Middle East,Grey,Electric,Automatic,1.9,114188,78243,8610,High
X6,2019,North America,Silver,Electric,Automatic,1.5,7843,37133,6142,Low
M3,2017,Europe,Blue,Petrol,Manual,3.2,29800,45844,5641,Low
7 SERIES,2018,South America,Black,Electric,Manual,2.8,176996,119507,2923,Low
X3,2015,Africa,White,Hybrid,Automatic,4.4,99956,71267,1308,Low
X1,2017,North America,Black,Electric,Automatic,3.7,31715,100778,3807,Low
M5,2015,Asia,Red,Electric,Manual,1.9,107733,44966,4322,Low
X5,2015,Europe,White,Petrol,Manual,3.4,46652,64679,9944,High
3 SERIES,2018,Europe,Grey,Petrol,Automatic,4.4,43555,57948,4039,Low
M3,2016,North America,White,Diesel,Manual,3.9,116582,113982,1874,Low
5 SERIES,2018,Europe,Blue,Hybrid,Automatic,3.7,95977,38879,7924,High
M3,2016,Europe,Black,Electric,Automatic,3.3,29073,117018,9393,High
X6,2018,North America,Red,Hybrid,Automatic,1.7,74239,40050,883,Low
I8,2018,Asia,Silver,Petrol,Automatic,2.5,6134,58588,4985,Low
M3,2015,North America,Grey,Diesel,Automatic,2.9,121291,43054,7154,High
X3,2017,North America,Silver,Electric,Automatic,4.8,147948,98831,2008,Low
5 SERIES,2017,Africa,Grey,Diesel,Automatic,2.3,189933,33927,4866,Low
X5,2016,Africa,Blue,Diesel,Automatic,1.8,143661,32668,6018,Low
M5,2018,Africa,Grey,Petrol,Automatic,2.4,46361,104137,863,Low
I3,2017,North America,Blue,Petrol,Automatic,1.7,57575,31990,3657,Low
I3,2015,Africa,White,Electric,Automatic,3.4,173899,61804,6633,Low
X1,2016,North America,Red,Hybrid,Manual,3.1,131962,99476,6028,Low
7 SERIES,2015,North America,White,Petrol,Manual,4.1,173228,75287,6338,Low
7 SERIES,2016,South America,Silver,Diesel,Automatic,3.9,39664,118989,7131,High
M3,2018,North America,Silver,Diesel,Manual,2.0,30992,58985,8057,High
7 SERIES,2017,Asia,Blue,Diesel,Automatic,1.8,180735,94099,3642,Low
5 SERIES,2018,Africa,Blue,Hybrid,Manual,4.1,141770,44331,5921,Low
M5,2019,Asia,Red,Diesel,Manual,3.3,89229,100895,723,Low
X3,2019,Asia,Black,Electric,Automatic,3.9,126228,75530,7742,High
I8,2015,Africa,Red,Diesel,Automatic,2.3,148697,47316,4595,Low
7 SERIES,2019,Asia,Black,Electric,Automatic,2.6,77093,111995,969,Low
M5,2018,Middle East,Blue,Electric,Automatic,3.6,102967,103930,2103,Low
M3,2016,Middle East,Black,Diesel,Manual,1.9,101445,110137,581,Low
X5,2019,North America,Blue,Diesel,Manual,3.9,104983,80495,4821,Low
7 SERIES,2018,Asia,Silver,Diesel,Automatic,4.5,56446,44646,7016,High
7 SERIES,2018,Middle East,Grey,Petrol,Automatic,3.8,195438,110065,2172,Low
X5,2019,North America,Silver,Electric,Manual,3.3,61978,102842,4024,Low
M5,2016,Africa,Silver,Petrol,Automatic,3.6,191201,63963,8573,High
I8,2015,Europe,Red,Diesel,Automatic,2.9,10604,48471,364,Low
M3,2016,Europe,Blue,Hybrid,Automatic,4.1,47243,91125,2227,Low
7 SERIES,2019,North America,Blue,Diesel,Automatic,3.8,56697,114276,3346,Low
M5,2018,Asia,White,Hybrid,Manual,4.0,85359,113664,8782,High
X1,2015,Middle East,Blue,Hybrid,Automatic,4.6,59497,63856,9390,High
7 SERIES,2018,Europe,Grey,Hybrid,Manual,5.0,193003,79363,1377,Low
3 SERIES,2019,Asia,White,Hybrid,Automatic,2.6,114958,38953,8080,High
I8,2016,Africa,Silver,Hybrid,Manual,3.1,37672,91292,1930,Low
X6,2017,Europe,Blue,Diesel,Manual,4.7,91684,118080,6962,Low
I3,2015,Middle East,Black,Hybrid,Automatic,3.3,116842,37592,5531,Low
X1,2018,North America,Blue,Electric,Manual,2.8,164453,103783,9369,High
3 SERIES,2016,Asia,Red,Hybrid,Manual,1.6,173886,52854,6373,Low
X5,2017,North America,Grey,Petrol,Automatic,3.1,140971,44004,4566,Low
X3,2019,North America,Silver,Petrol,Automatic,3.4,41597,39047,4329,Low
M3,2018,Asia,Blue,Petrol,Automatic,2.4,157608,31202,2222,Low
M5,2015,Europe,Grey,Diesel,Manual,3.6,108855,50323,7974,High
M3,2019,Middle East,Black,Hybrid,Manual,4.5,178434,82812,4803,Low
I8,2016,Asia,Black,Hybrid,Manual,1.8,163927,61670,9754,High
X5,2016,South America,Black,Hybrid,Automatic,4.7,93126,89884,244,Low
X3,2016,Africa,Black,Petrol,Automatic,4.5,4686,35806,685,Low
M5,2017,North America,Red,Petrol,Manual,3.2,185032,99691,364,Low
I8,2015,Europe,Red,Petrol,Manual,2.8,173670,47007,6249,Low
M3,2019,Middle East,Blue,Diesel,Automatic,4.0,39735,64499,6503,Low
5 SERIES,2016,Europe,Blue,Petrol,Automatic,1.7,110655,91789,8440,High
M3,2016,South America,Blue,Electric,Automatic,2.8,20301,51221,5248,Low
X5,2017,Africa,Red,Petrol,Manual,4.5,91884,104285,4116,Low
X5,2015,Middle East,Black,Petrol,Automatic,4.4,146816,68950,7938,High
7 SERIES,2017,Africa,Grey,Petrol,Automatic,3.6,47967,71735,4604,Low
M5,2018,North America,Red,Diesel,Automatic,2.1,199626,114478,1079,Low
3 SERIES,2018,Europe,Grey,Diesel,Manual,3.5,156488,87594,6554,Low
3 SERIES,2016,Europe,Silver,Petrol,Automatic,2.9,135592,56166,4678,Low
I8,2015,Asia,Blue,Diesel,Automatic,1.6,104000,116888,9188,High
5 SERIES,2016,Asia,Blue,Electric,Manual,3.9,120773,43852,2292,Low
3 SERIES,2018,Africa,Blue,Petrol,Automatic,4.5,181842,77590,6690,Low
7 SERIES,2015,South America,Black,Electric,Manual,2.1,9959,90306,6059,Low
X5,2015,Asia,Black,Electric,Manual,4.1,29611,108138,3239,Low
5 SERIES,2019,South America,Black,Hybrid,Manual,2.7,151656,104252,6894,Low
X1,2015,North America,Red,Petrol,Manual,4.0,163013,66234,9723,High
5 SERIES,2017,North America,White,Petrol,Manual,4.2,163634,118279,8810,High
M5,2017,Asia,Blue,Diesel,Automatic,3.7,137733,55845,7698,High
M5,2018,North America,Silver,Petrol,Automatic,2.8,138256,65891,2565,Low
X3,2015,North America,Grey,Petrol,Automatic,3.0,69184,55328,3685,Low
7 SERIES,2018,Africa,Grey,Electric,Manual,2.5,38241,60849,2787,Low
X1,2017,Asia,Black,Electric,Manual,2.9,62531,90903,6885,Low
I8,2017,Middle East,Silver,Electric,Automatic,2.9,67075,41655,391,Low
I8,2015,South America,White,Hybrid,Manual,2.2,16495,61378,8281,High
X1,2016,Middle East,Black,Diesel,Automatic,3.6,96796,35286,509,Low
3 SERIES,2018,Europe,Silver,Diesel,Automatic,3.1,83317,48560,5271,Low
X5,2019,Europe,Blue,Electric,Automatic,2.6,66760,101831,1760,Low
7 SERIES,2015,Europe,Silver,Electric,Manual,3.9,95552,116007,1721,Low
M5,2019,Africa,Red,Petrol,Manual,3.5,91614,81418,5758,Low
I8,2016,Europe,Grey,Diesel,Automatic,1.6,68240,56474,5550,Low
